Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 13:20:57.351",1505906457351,56,75,47,63,-1106,-20,102,2048,1,223,2,2,3
"2017-09-20 13:20:57.402",1505906457402,43,53,63,70,-1038,10,89,2025,2,253,2,5,3
"2017-09-20 13:20:57.453",1505906457453,53,59,64,93,-1090,-47,135,1951,3,241,2,4,1
"2017-09-20 13:20:57.503",1505906457503,51,66,64,162,-1074,5,109,1995,4,132,1,3,2
"2017-09-20 13:20:57.555",1505906457555,51,64,60,82,-1051,-46,110,28431,5,231,2,3,1
"2017-09-20 13:20:57.603",1505906457603,57,58,55,144,-1094,-60,101,1907,6,113,1,1,3
"2017-09-20 13:20:57.654",1505906457654,63,66,61,149,-1007,26,178,1953,7,123,1,2,3
"2017-09-20 13:20:57.707",1505906457707,52,48,56,83,-1091,-31,58,1879,8,252,2,5,2
"2017-09-20 13:20:57.751",1505906457751,54,70,60,156,-1030,38,95,1975,9,122,1,2,2
"2017-09-20 13:20:57.808",1505906457808,58,62,57,161,-1086,-57,101,2021,10,143,1,4,3
"2017-09-20 13:20:57.853",1505906457853,63,71,51,85,-1051,-50,78,2022,11,211,2,1,1
"2017-09-20 13:20:57.903",1505906457903,57,64,64,67,-1035,-18,66,1982,12,233,2,3,3
"2017-09-20 13:20:57.954",1505906457954,51,56,66,95,-1083,-41,93,2017,13,251,2,5,1
"2017-09-20 13:20:58.002",1505906458002,49,63,54,197,-1052,-54,53,1943,14,142,1,4,2
"2017-09-20 13:20:58.059",1505906458059,51,60,48,180,-1094,-26,116,1974,15,111,1,1,1
"2017-09-20 13:20:58.105",1505906458105,63,70,60,78,-1061,-34,124,1917,16,221,2,2,1
"2017-09-20 13:20:58.161",1505906458161,61,72,57,70,-1094,-42,137,1960,17,222,2,2,2
"2017-09-20 13:20:58.206",1505906458206,49,58,58,192,-1051,-34,132,1950,18,151,1,5,1
"2017-09-20 13:20:58.254",1505906458254,56,66,51,166,-1038,70,69,2082,19,121,1,2,1
"2017-09-20 13:20:58.313",1505906458313,53,64,44,69,-1071,5,119,1979,20,212,2,1,2
"2017-09-20 13:20:58.353",1505906458353,50,62,63,192,-1055,-22,110,1968,21,199,1,9,9
"2017-09-20 13:20:58.406",1505906458406,57,63,57,59,-1053,-38,116,2049,22,299,2,9,9
"2017-09-20 13:20:59.423",1505906459423,56,75,48,63,-1099,-18,105,2035,1,223,2,2,3
