Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 13:35:15.015",1505907315015,66,69,58,152,-1101,-19,94,2204,1,123,1,2,3
"2017-09-20 13:35:15.066",1505907315066,65,71,59,77,-1032,7,92,2155,2,221,2,2,1
"2017-09-20 13:35:15.116",1505907315116,58,66,48,74,-1086,-52,137,1997,3,212,2,1,2
"2017-09-20 13:35:15.167",1505907315167,59,53,69,71,-1074,6,108,2041,4,232,2,3,2
"2017-09-20 13:35:15.221",1505907315221,58,63,57,154,-1051,-42,124,28431,5,143,1,4,3
"2017-09-20 13:35:15.266",1505907315266,52,52,44,154,-1098,-52,98,1985,6,133,1,3,3
"2017-09-20 13:35:15.318",1505907315318,53,56,66,95,-1010,29,169,1985,7,251,2,5,1
"2017-09-20 13:35:15.372",1505907315372,46,66,38,58,-1088,-22,61,1970,8,223,2,2,3
"2017-09-20 13:35:15.418",1505907315418,50,41,63,75,-1032,46,86,2027,9,242,2,4,2
"2017-09-20 13:35:15.471",1505907315471,51,49,63,188,-1086,-59,93,2047,10,152,1,5,2
"2017-09-20 13:35:15.520",1505907315520,62,57,64,91,-1050,-47,78,2035,11,252,2,5,2
"2017-09-20 13:35:15.566",1505907315566,49,60,53,174,-1037,-23,73,2053,12,153,1,5,3
"2017-09-20 13:35:15.617",1505907315617,63,72,61,69,-1082,-36,94,2056,13,222,2,2,2
"2017-09-20 13:35:15.665",1505907315665,45,67,64,194,-1058,-47,53,2047,14,131,1,3,1
"2017-09-20 13:35:15.721",1505907315721,67,58,31,173,-1094,-33,117,2026,15,112,1,1,2
"2017-09-20 13:35:15.769",1505907315769,43,55,58,184,-1062,-27,116,2028,16,151,1,5,1
"2017-09-20 13:35:15.824",1505907315824,53,56,64,65,-1102,-41,130,2064,17,243,2,4,3
"2017-09-20 13:35:15.871",1505907315871,59,64,63,163,-1055,-34,130,2132,18,132,1,3,2
"2017-09-20 13:35:15.916",1505907315916,53,60,66,85,-1040,77,61,2394,19,241,2,4,1
"2017-09-20 13:35:15.974",1505907315974,59,66,56,58,-1070,5,119,2518,20,213,2,1,3
"2017-09-20 13:35:16.019",1505907316019,54,63,64,191,-1062,-26,110,1968,21,199,1,9,9
"2017-09-20 13:35:16.072",1505907316072,57,60,57,59,-1053,-42,114,2016,22,299,2,9,9
"2017-09-20 13:35:17.088",1505907317088,66,68,59,152,-1104,-22,105,2223,1,123,1,2,3
"2017-09-20 13:35:17.139",1505907317139,65,71,58,77,-1038,6,94,2155,2,221,2,2,1
"2017-09-20 13:35:17.188",1505907317188,57,66,48,74,-1087,-49,134,1964,3,212,2,1,2
"2017-09-20 13:35:17.238",1505907317238,59,54,68,71,-1075,7,108,2047,4,232,2,3,2
"2017-09-20 13:35:17.289",1505907317289,57,62,57,154,-1050,-42,116,28457,5,143,1,4,3
"2017-09-20 13:35:17.340",1505907317340,52,52,43,154,-1099,-54,98,2031,6,133,1,3,3
"2017-09-20 13:35:17.391",1505907317391,53,57,67,95,-1006,23,172,1985,7,251,2,5,1
"2017-09-20 13:35:17.443",1505907317443,46,65,38,58,-1094,-25,60,1950,8,223,2,2,3
"2017-09-20 13:35:17.487",1505907317487,51,43,63,75,-1030,47,89,2027,9,242,2,4,2
"2017-09-20 13:35:17.540",1505907317540,50,50,64,188,-1085,-59,92,2080,10,152,1,5,2
"2017-09-20 13:35:17.590",1505907317590,62,58,64,91,-1047,-51,78,2055,11,252,2,5,2
"2017-09-20 13:35:17.639",1505907317639,49,60,54,174,-1037,-22,66,2086,12,153,1,5,3
"2017-09-20 13:35:17.687",1505907317687,62,73,61,69,-1085,-39,93,2056,13,222,2,2,2
"2017-09-20 13:35:17.740",1505907317740,44,67,64,194,-1056,-49,61,2047,14,131,1,3,1
"2017-09-20 13:35:17.792",1505907317792,67,57,26,173,-1088,-27,114,2020,15,112,1,1,2
"2017-09-20 13:35:17.840",1505907317840,45,55,58,184,-1059,-25,121,2028,16,151,1,5,1
"2017-09-20 13:35:17.894",1505907317894,53,57,64,65,-1101,-35,130,2051,17,243,2,4,3
"2017-09-20 13:35:17.944",1505907317944,58,64,63,163,-1054,-34,121,2106,18,132,1,3,2
"2017-09-20 13:35:17.989",1505907317989,53,59,64,85,-1042,76,61,2349,19,241,2,4,1
"2017-09-20 13:35:18.047",1505907318047,59,66,56,58,-1071,5,114,2525,20,213,2,1,3
"2017-09-20 13:35:18.087",1505907318087,54,63,64,191,-1058,-26,110,1988,21,199,1,9,9
"2017-09-20 13:35:18.142",1505907318142,58,60,57,59,-1051,-39,114,2016,22,299,2,9,9
"2017-09-20 13:35:19.157",1505907319157,66,68,59,152,-1106,-17,108,2197,1,123,1,2,3
"2017-09-20 13:35:19.209",1505907319209,65,71,58,77,-1039,5,94,2155,2,221,2,2,1
"2017-09-20 13:35:19.258",1505907319258,58,66,48,74,-1086,-51,142,1958,3,212,2,1,2
"2017-09-20 13:35:19.309",1505907319309,59,53,68,71,-1072,4,102,2041,4,232,2,3,2
"2017-09-20 13:35:19.362",1505907319362,57,62,57,154,-1053,-39,110,28457,5,143,1,4,3
"2017-09-20 13:35:19.411",1505907319411,52,52,43,154,-1094,-50,92,2011,6,133,1,3,3
"2017-09-20 13:35:19.459",1505907319459,52,55,67,95,-1010,22,175,2005,7,251,2,5,1
"2017-09-20 13:35:19.511",1505907319511,45,65,38,58,-1093,-26,69,1937,8,223,2,2,3
"2017-09-20 13:35:19.559",1505907319559,50,41,63,75,-1030,44,95,2020,9,242,2,4,2
"2017-09-20 13:35:19.613",1505907319613,51,50,63,188,-1083,-63,98,2047,10,152,1,5,2
"2017-09-20 13:35:19.660",1505907319660,61,57,65,91,-1053,-49,79,2055,11,252,2,5,2
"2017-09-20 13:35:19.709",1505907319709,50,61,54,174,-1034,-25,66,2053,12,153,1,5,3
"2017-09-20 13:35:19.760",1505907319760,63,72,61,69,-1083,-42,98,2056,13,222,2,2,2
"2017-09-20 13:35:19.808",1505907319808,45,67,64,194,-1054,-51,57,2028,14,131,1,3,1
"2017-09-20 13:35:19.863",1505907319863,66,57,28,173,-1090,-33,121,2007,15,112,1,1,2
"2017-09-20 13:35:19.910",1505907319910,42,55,58,184,-1061,-31,121,2028,16,151,1,5,1
"2017-09-20 13:35:19.966",1505907319966,52,55,64,65,-1096,-39,130,2051,17,243,2,4,3
"2017-09-20 13:35:20.013",1505907320013,58,64,63,163,-1054,-31,121,2112,18,132,1,3,2
"2017-09-20 13:35:20.059",1505907320059,53,59,65,85,-1040,78,68,2381,19,241,2,4,1
"2017-09-20 13:35:20.118",1505907320118,59,66,57,58,-1070,5,121,2499,20,213,2,1,3
"2017-09-20 13:35:20.158",1505907320158,53,63,64,191,-1061,-31,114,1968,21,199,1,9,9
"2017-09-20 13:35:20.213",1505907320213,57,60,57,59,-1054,-42,110,2029,22,299,2,9,9
"2017-09-20 13:35:21.228",1505907321228,66,68,58,152,-1102,-20,102,2204,1,123,1,2,3
"2017-09-20 13:35:21.280",1505907321280,65,71,58,77,-1035,6,87,2136,2,221,2,2,1
"2017-09-20 13:35:21.329",1505907321329,57,66,48,74,-1090,-51,135,1984,3,212,2,1,2
"2017-09-20 13:35:21.381",1505907321381,59,53,67,71,-1074,6,105,2047,4,232,2,3,2
"2017-09-20 13:35:21.432",1505907321432,58,62,57,154,-1048,-44,114,28438,5,143,1,4,3
"2017-09-20 13:35:21.481",1505907321481,52,51,44,154,-1099,-54,93,1998,6,133,1,3,3
"2017-09-20 13:35:21.530",1505907321530,52,55,66,95,-1007,26,178,2005,7,251,2,5,1
"2017-09-20 13:35:21.584",1505907321584,46,65,38,58,-1095,-25,60,1950,8,223,2,2,3
"2017-09-20 13:35:21.632",1505907321632,51,41,63,75,-1030,46,93,2027,9,242,2,4,2
"2017-09-20 13:35:21.684",1505907321684,50,49,63,188,-1086,-62,98,2054,10,152,1,5,2
"2017-09-20 13:35:21.732",1505907321732,61,57,64,91,-1053,-49,77,2029,11,252,2,5,2
"2017-09-20 13:35:21.779",1505907321779,48,61,54,174,-1035,-26,66,2060,12,153,1,5,3
"2017-09-20 13:35:21.829",1505907321829,62,73,61,69,-1086,-35,93,2037,13,222,2,2,2
"2017-09-20 13:35:21.880",1505907321880,46,67,64,194,-1053,-49,62,2047,14,131,1,3,1
"2017-09-20 13:35:21.933",1505907321933,66,58,26,173,-1094,-33,117,2000,15,112,1,1,2
"2017-09-20 13:35:21.982",1505907321982,45,54,58,184,-1054,-34,113,2021,16,151,1,5,1
"2017-09-20 13:35:22.036",1505907322036,52,56,63,65,-1103,-36,132,2038,17,243,2,4,3
"2017-09-20 13:35:22.084",1505907322084,58,64,63,163,-1056,-33,126,2125,18,132,1,3,2
"2017-09-20 13:35:22.131",1505907322131,53,59,65,85,-1038,76,66,2368,19,241,2,4,1
"2017-09-20 13:35:22.188",1505907322188,60,66,56,58,-1074,7,114,2492,20,213,2,1,3
"2017-09-20 13:35:22.232",1505907322232,54,63,64,191,-1059,-25,111,1968,21,199,1,9,9
"2017-09-20 13:35:22.286",1505907322286,57,61,57,59,-1058,-35,117,2023,22,299,2,9,9
"2017-09-20 13:35:23.301",1505907323301,65,68,59,152,-1104,-18,102,2204,1,123,1,2,3
"2017-09-20 13:35:23.350",1505907323350,65,71,59,77,-1034,6,101,2136,2,221,2,2,1
"2017-09-20 13:35:23.399",1505907323399,58,66,48,74,-1090,-50,134,1984,3,212,2,1,2
"2017-09-20 13:35:23.453",1505907323453,59,53,67,71,-1071,4,102,2034,4,232,2,3,2
"2017-09-20 13:35:23.503",1505907323503,57,62,57,154,-1051,-43,110,28444,5,143,1,4,3
"2017-09-20 13:35:23.550",1505907323550,52,52,44,154,-1101,-50,95,2011,6,133,1,3,3
"2017-09-20 13:35:23.604",1505907323604,52,55,66,95,-1010,29,174,1985,7,251,2,5,1
"2017-09-20 13:35:23.653",1505907323653,46,65,38,58,-1090,-28,62,1931,8,223,2,2,3
"2017-09-20 13:35:23.700",1505907323700,50,41,63,75,-1030,47,90,2027,9,242,2,4,2
"2017-09-20 13:35:23.757",1505907323757,50,50,64,188,-1088,-59,98,2080,10,152,1,5,2
"2017-09-20 13:35:23.800",1505907323800,61,57,64,91,-1053,-51,78,2055,11,252,2,5,2
"2017-09-20 13:35:23.852",1505907323852,49,60,54,174,-1035,-20,69,2060,12,153,1,5,3
"2017-09-20 13:35:23.899",1505907323899,63,72,61,69,-1085,-41,101,2030,13,222,2,2,2
"2017-09-20 13:35:23.951",1505907323951,46,67,64,194,-1054,-48,50,2047,14,131,1,3,1
"2017-09-20 13:35:24.007",1505907324007,67,58,30,173,-1088,-30,114,2020,15,112,1,1,2
"2017-09-20 13:35:24.053",1505907324053,43,55,58,184,-1064,-27,116,2008,16,151,1,5,1
"2017-09-20 13:35:24.108",1505907324108,52,56,64,65,-1096,-38,124,2051,17,243,2,4,3
"2017-09-20 13:35:24.156",1505907324156,58,64,63,163,-1055,-34,119,2106,18,132,1,3,2
"2017-09-20 13:35:24.201",1505907324201,53,59,65,85,-1039,74,66,2368,19,241,2,4,1
"2017-09-20 13:35:24.259",1505907324259,60,66,57,58,-1071,5,116,2499,20,213,2,1,3
"2017-09-20 13:35:24.300",1505907324300,54,63,63,191,-1062,-25,103,1968,21,199,1,9,9
"2017-09-20 13:35:24.355",1505907324355,57,60,57,59,-1051,-42,121,2029,22,299,2,9,9
"2017-09-20 13:35:25.370",1505907325370,66,68,59,152,-1104,-17,105,2191,1,123,1,2,3
"2017-09-20 13:35:25.422",1505907325422,65,71,59,77,-1035,5,86,2136,2,221,2,2,1
"2017-09-20 13:35:25.473",1505907325473,57,67,48,74,-1088,-54,134,1964,3,212,2,1,2
"2017-09-20 13:35:25.521",1505907325521,59,53,67,71,-1077,5,110,2034,4,232,2,3,2
"2017-09-20 13:35:25.574",1505907325574,58,62,57,154,-1048,-41,113,28431,5,143,1,4,3
"2017-09-20 13:35:25.620",1505907325620,52,52,44,154,-1094,-49,98,1998,6,133,1,3,3
"2017-09-20 13:35:25.675",1505907325675,52,56,67,95,-1010,29,172,1992,7,251,2,5,1
"2017-09-20 13:35:25.724",1505907325724,46,65,38,58,-1093,-27,66,1950,8,223,2,2,3
"2017-09-20 13:35:25.774",1505907325774,50,41,63,75,-1030,46,86,2020,9,242,2,4,2
"2017-09-20 13:35:25.827",1505907325827,50,50,64,188,-1087,-66,102,2060,10,152,1,5,2
"2017-09-20 13:35:25.872",1505907325872,61,57,64,91,-1051,-51,74,2048,11,252,2,5,2
"2017-09-20 13:35:25.921",1505907325921,48,61,53,174,-1039,-22,63,2053,12,153,1,5,3
"2017-09-20 13:35:25.972",1505907325972,63,73,60,69,-1085,-33,92,2037,13,222,2,2,2
"2017-09-20 13:35:26.022",1505907326022,45,67,64,194,-1053,-54,62,2034,14,131,1,3,1
"2017-09-20 13:35:26.074",1505907326074,66,57,27,173,-1093,-31,114,2020,15,112,1,1,2
"2017-09-20 13:35:26.124",1505907326124,45,55,58,184,-1062,-27,114,2008,16,151,1,5,1
"2017-09-20 13:35:26.179",1505907326179,52,56,63,65,-1099,-41,129,2051,17,243,2,4,3
"2017-09-20 13:35:26.226",1505907326226,58,64,63,163,-1054,-33,121,2099,18,132,1,3,2
"2017-09-20 13:35:26.272",1505907326272,54,59,65,85,-1040,78,57,2349,19,241,2,4,1
"2017-09-20 13:35:26.329",1505907326329,59,66,57,58,-1071,5,121,2473,20,213,2,1,3
"2017-09-20 13:35:26.373",1505907326373,55,63,64,191,-1063,-27,114,1968,21,199,1,9,9
"2017-09-20 13:35:26.427",1505907326427,58,61,57,59,-1054,-42,121,2016,22,299,2,9,9
"2017-09-20 13:35:27.442",1505907327442,66,68,58,152,-1102,-18,100,2178,1,123,1,2,3
"2017-09-20 13:35:27.492",1505907327492,65,71,58,77,-1038,6,92,2136,2,221,2,2,1
"2017-09-20 13:35:27.540",1505907327540,58,66,48,74,-1093,-50,134,1984,3,212,2,1,2
"2017-09-20 13:35:27.592",1505907327592,59,53,68,71,-1072,5,108,2034,4,232,2,3,2
"2017-09-20 13:35:27.644",1505907327644,57,63,57,154,-1051,-42,117,28431,5,143,1,4,3
"2017-09-20 13:35:27.692",1505907327692,53,52,44,154,-1096,-51,105,1998,6,133,1,3,3
"2017-09-20 13:35:27.745",1505907327745,52,56,67,95,-1008,23,169,1992,7,251,2,5,1
"2017-09-20 13:35:27.794",1505907327794,46,65,38,58,-1091,-26,69,1950,8,223,2,2,3
"2017-09-20 13:35:27.844",1505907327844,50,42,63,75,-1032,49,93,2020,9,242,2,4,2
"2017-09-20 13:35:27.895",1505907327895,50,50,64,188,-1086,-63,97,2060,10,152,1,5,2
"2017-09-20 13:35:27.944",1505907327944,61,58,64,91,-1054,-49,73,2035,11,252,2,5,2
"2017-09-20 13:35:27.993",1505907327993,49,61,53,174,-1035,-20,71,2053,12,153,1,5,3
"2017-09-20 13:35:28.043",1505907328043,63,72,61,69,-1082,-38,97,2056,13,222,2,2,2
"2017-09-20 13:35:28.092",1505907328092,45,67,64,194,-1055,-52,57,2034,14,131,1,3,1
"2017-09-20 13:35:28.193",1505907328193,43,55,58,184,-1062,-28,114,2002,16,151,1,5,1
"2017-09-20 13:35:28.250",1505907328250,51,55,63,65,-1099,-38,133,2051,17,243,2,4,3
"2017-09-20 13:35:28.295",1505907328295,59,64,63,163,-1051,-31,125,2099,18,132,1,3,2
"2017-09-20 13:35:28.340",1505907328340,53,59,65,85,-1038,77,65,2349,19,241,2,4,1
"2017-09-20 13:35:28.403",1505907328403,59,66,56,58,-1070,2,117,2479,20,213,2,1,3
"2017-09-20 13:35:28.443",1505907328443,53,63,64,191,-1062,-27,110,1968,21,199,1,9,9
"2017-09-20 13:35:28.498",1505907328498,57,60,57,59,-1051,-38,116,2029,22,299,2,9,9
"2017-09-20 13:35:29.511",1505907329511,66,69,59,152,-1102,-17,98,2191,1,123,1,2,3
"2017-09-20 13:35:29.561",1505907329561,65,71,58,77,-1035,12,94,2155,2,221,2,2,1
"2017-09-20 13:35:29.615",1505907329615,57,66,48,74,-1091,-49,140,1984,3,212,2,1,2
"2017-09-20 13:35:29.666",1505907329666,59,53,67,71,-1074,5,110,2034,4,232,2,3,2
"2017-09-20 13:35:29.714",1505907329714,58,63,57,154,-1047,-47,119,28444,5,143,1,4,3
"2017-09-20 13:35:29.762",1505907329762,52,52,44,154,-1101,-54,101,2011,6,133,1,3,3
"2017-09-20 13:35:29.814",1505907329814,54,55,67,95,-1008,31,172,1972,7,251,2,5,1
"2017-09-20 13:35:29.865",1505907329865,46,65,38,58,-1094,-31,66,1931,8,223,2,2,3
"2017-09-20 13:35:29.914",1505907329914,51,41,63,75,-1031,46,93,2027,9,242,2,4,2
"2017-09-20 13:35:29.966",1505907329966,50,49,63,188,-1086,-63,100,2060,10,152,1,5,2
"2017-09-20 13:35:30.013",1505907330013,62,57,64,91,-1050,-50,84,2022,11,252,2,5,2
"2017-09-20 13:35:30.063",1505907330063,49,60,53,174,-1035,-22,66,2053,12,153,1,5,3
"2017-09-20 13:35:30.114",1505907330114,62,73,60,69,-1083,-42,90,2056,13,222,2,2,2
"2017-09-20 13:35:30.162",1505907330162,45,67,64,194,-1055,-50,57,2021,14,131,1,3,1
"2017-09-20 13:35:30.266",1505907330266,46,55,58,184,-1062,-31,117,2002,16,151,1,5,1
"2017-09-20 13:35:30.320",1505907330320,53,57,64,65,-1098,-36,130,2051,17,243,2,4,3
"2017-09-20 13:35:30.366",1505907330366,59,65,63,163,-1055,-31,124,2099,18,132,1,3,2
"2017-09-20 13:35:30.414",1505907330414,55,59,65,85,-1040,78,61,2349,19,241,2,4,1
"2017-09-20 13:35:30.470",1505907330470,59,66,56,58,-1071,7,117,2447,20,213,2,1,3
"2017-09-20 13:35:30.513",1505907330513,55,63,64,191,-1059,-25,110,1968,21,199,1,9,9
"2017-09-20 13:35:30.569",1505907330569,58,60,56,59,-1054,-43,126,2016,22,299,2,9,9
"2017-09-20 13:35:31.584",1505907331584,66,68,59,152,-1102,-18,102,2197,1,123,1,2,3
"2017-09-20 13:35:31.635",1505907331635,65,71,58,77,-1032,7,93,2136,2,221,2,2,1
"2017-09-20 13:35:31.682",1505907331682,58,66,48,74,-1094,-52,137,1958,3,212,2,1,2
"2017-09-20 13:35:31.733",1505907331733,58,53,67,71,-1071,5,110,2041,4,232,2,3,2
"2017-09-20 13:35:31.787",1505907331787,57,63,57,154,-1051,-44,114,28431,5,143,1,4,3
"2017-09-20 13:35:31.834",1505907331834,53,52,44,154,-1099,-52,97,1992,6,133,1,3,3
"2017-09-20 13:35:31.886",1505907331886,53,55,66,95,-1008,28,177,1985,7,251,2,5,1
"2017-09-20 13:35:31.937",1505907331937,46,65,38,58,-1093,-27,69,1950,8,223,2,2,3
"2017-09-20 13:35:31.985",1505907331985,50,42,62,75,-1030,46,89,2027,9,242,2,4,2
"2017-09-20 13:35:32.039",1505907332039,51,49,63,188,-1086,-67,102,2080,10,152,1,5,2
"2017-09-20 13:35:32.086",1505907332086,62,58,64,91,-1048,-49,78,2055,11,252,2,5,2
"2017-09-20 13:35:32.135",1505907332135,49,61,53,174,-1030,-22,69,2040,12,153,1,5,3
"2017-09-20 13:35:32.183",1505907332183,62,72,60,69,-1087,-34,94,2017,13,222,2,2,2
"2017-09-20 13:35:32.236",1505907332236,46,67,63,194,-1048,-52,54,2047,14,131,1,3,1
"2017-09-20 13:35:32.288",1505907332288,66,57,23,173,-1094,-31,110,2007,15,112,1,1,2
"2017-09-20 13:35:32.337",1505907332337,43,55,58,184,-1062,-28,122,2028,16,151,1,5,1
"2017-09-20 13:35:32.390",1505907332390,52,56,64,65,-1099,-38,130,2051,17,243,2,4,3
"2017-09-20 13:35:32.440",1505907332440,58,64,63,164,-1051,-31,130,2093,18,132,1,3,2
"2017-09-20 13:35:32.485",1505907332485,53,59,65,85,-1038,76,66,2349,19,241,2,4,1
"2017-09-20 13:35:32.543",1505907332543,60,67,57,59,-1069,10,121,2447,20,213,2,1,3
"2017-09-20 13:35:32.584",1505907332584,54,63,64,191,-1056,-26,112,1994,21,199,1,9,9
"2017-09-20 13:35:32.639",1505907332639,57,60,56,59,-1054,-38,116,2023,22,299,2,9,9
"2017-09-20 13:35:33.655",1505907333655,66,68,59,152,-1103,-17,100,2178,1,123,1,2,3
"2017-09-20 13:35:33.705",1505907333705,65,71,58,77,-1037,5,92,2136,2,221,2,2,1
"2017-09-20 13:35:33.756",1505907333756,57,66,47,74,-1087,-47,138,2003,3,212,2,1,2
"2017-09-20 13:35:33.805",1505907333805,59,53,68,71,-1071,1,105,2034,4,232,2,3,2
"2017-09-20 13:35:33.859",1505907333859,58,62,57,154,-1053,-43,110,28431,5,143,1,4,3
"2017-09-20 13:35:33.905",1505907333905,52,51,44,154,-1102,-51,100,1992,6,133,1,3,3
"2017-09-20 13:35:33.958",1505907333958,52,56,66,95,-1008,25,178,1985,7,251,2,5,1
"2017-09-20 13:35:34.009",1505907334009,46,65,38,58,-1094,-27,68,1950,8,223,2,2,3
"2017-09-20 13:35:34.056",1505907334056,52,41,63,75,-1030,49,87,2014,9,242,2,4,2
"2017-09-20 13:35:34.110",1505907334110,50,49,64,188,-1087,-63,93,2054,10,152,1,5,2
"2017-09-20 13:35:34.156",1505907334156,61,58,64,91,-1050,-50,81,2055,11,252,2,5,2
"2017-09-20 13:35:34.207",1505907334207,48,60,54,174,-1038,-18,70,2040,12,153,1,5,3
"2017-09-20 13:35:34.257",1505907334257,61,73,61,69,-1083,-42,89,2056,13,222,2,2,2
"2017-09-20 13:35:34.307",1505907334307,44,67,64,194,-1054,-50,56,2028,14,131,1,3,1
"2017-09-20 13:35:34.359",1505907334359,67,58,24,173,-1090,-27,114,2026,15,112,1,1,2
"2017-09-20 13:35:34.409",1505907334409,46,55,58,184,-1061,-31,119,2002,16,151,1,5,1
"2017-09-20 13:35:34.462",1505907334462,53,56,63,65,-1096,-38,125,2045,17,243,2,4,3
"2017-09-20 13:35:34.512",1505907334512,58,64,63,164,-1054,-31,130,2099,18,132,1,3,2
"2017-09-20 13:35:34.555",1505907334555,53,59,65,85,-1038,77,60,2329,19,241,2,4,1
"2017-09-20 13:35:34.615",1505907334615,61,67,56,59,-1074,10,121,2440,20,213,2,1,3
"2017-09-20 13:35:34.656",1505907334656,54,63,64,191,-1061,-26,110,1994,21,199,1,9,9
"2017-09-20 13:35:34.713",1505907334713,58,60,57,59,-1054,-36,116,2016,22,299,2,9,9
"2017-09-20 13:35:35.724",1505907335724,66,68,59,152,-1106,-15,105,2171,1,123,1,2,3
"2017-09-20 13:35:35.775",1505907335775,65,71,58,77,-1037,10,93,2149,2,221,2,2,1
"2017-09-20 13:35:35.825",1505907335825,57,66,48,74,-1087,-51,140,1977,3,212,2,1,2
"2017-09-20 13:35:35.878",1505907335878,59,54,68,71,-1072,5,106,2034,4,232,2,3,2
"2017-09-20 13:35:35.927",1505907335927,57,63,57,154,-1051,-44,111,28431,5,143,1,4,3
"2017-09-20 13:35:35.976",1505907335976,52,52,43,154,-1101,-51,102,2011,6,133,1,3,3
"2017-09-20 13:35:36.027",1505907336027,52,56,66,96,-1008,28,177,1985,7,251,2,5,1
"2017-09-20 13:35:36.081",1505907336081,45,65,37,58,-1095,-27,71,1931,8,223,2,2,3
"2017-09-20 13:35:36.126",1505907336126,50,43,63,76,-1031,49,92,2014,9,242,2,4,2
"2017-09-20 13:35:36.182",1505907336182,50,50,63,188,-1083,-66,97,2047,10,152,1,5,2
"2017-09-20 13:35:36.226",1505907336226,62,58,64,91,-1051,-50,82,2055,11,252,2,5,2
"2017-09-20 13:35:36.275",1505907336275,49,61,55,174,-1035,-22,68,2053,12,153,1,5,3
"2017-09-20 13:35:36.328",1505907336328,63,72,60,69,-1085,-39,100,2037,13,222,2,2,2
