Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:44:54.178",1505918694178,63,67,63,154,-1102,-20,109,2178,1,123,1,2,3
"2017-09-20 16:44:54.231",1505918694231,57,70,61,153,-1035,12,86,2188,2,122,1,2,2
"2017-09-20 16:44:54.280",1505918694280,53,63,62,174,-1090,-51,137,2107,3,132,1,3,2
"2017-09-20 16:44:54.333",1505918694333,60,58,57,141,-1072,1,114,2132,4,113,1,1,3
"2017-09-20 16:44:54.383",1505918694383,55,68,58,60,-1053,-47,116,28574,5,213,2,1,3
"2017-09-20 16:44:54.429",1505918694429,49,65,59,85,-1096,-51,89,2115,6,231,2,3,1
"2017-09-20 16:44:54.482",1505918694482,58,60,63,87,-1011,29,175,2115,7,252,2,5,2
"2017-09-20 16:44:54.533",1505918694533,56,62,49,79,-1094,-28,57,2054,8,221,2,2,1
"2017-09-20 16:44:54.581",1505918694581,53,60,45,157,-1035,39,92,2182,9,111,1,1,1
"2017-09-20 16:44:54.634",1505918694634,54,65,50,174,-1086,-59,105,2307,10,121,1,2,1
"2017-09-20 16:44:54.681",1505918694681,59,62,58,170,-1053,-46,86,2178,11,143,1,4,3
"2017-09-20 16:44:54.731",1505918694731,56,57,37,164,-1038,-18,70,2164,12,133,1,3,3
"2017-09-20 16:44:54.782",1505918694782,51,53,64,77,-1090,-27,98,2193,13,242,2,4,2
"2017-09-20 16:44:54.831",1505918694831,55,58,56,184,-1055,-54,47,2106,14,153,1,5,3
"2017-09-20 16:44:54.886",1505918694886,53,61,63,100,-1099,-22,110,2182,15,241,2,4,1
"2017-09-20 16:44:54.934",1505918694934,58,59,64,72,-1061,-19,110,2112,16,232,2,3,2
"2017-09-20 16:44:54.987",1505918694987,45,63,60,177,-1102,-38,126,2194,17,142,1,4,2
"2017-09-20 16:44:55.035",1505918695035,56,73,44,61,-1054,-38,126,2203,18,223,2,2,3
"2017-09-20 16:44:55.082",1505918695082,45,53,65,71,-1042,73,69,2394,19,253,2,5,3
"2017-09-20 16:44:55.138",1505918695138,53,62,63,183,-1070,17,121,2466,20,141,1,4,1
"2017-09-20 16:44:55.183",1505918695183,53,61,64,194,-1058,-27,110,2150,21,199,1,9,9
"2017-09-20 16:44:55.237",1505918695237,57,60,57,60,-1054,-39,117,2166,22,299,2,9,9
"2017-09-20 16:44:56.251",1505918696251,63,66,63,154,-1106,-22,102,2171,1,123,1,2,3
"2017-09-20 16:44:56.303",1505918696303,57,69,61,153,-1038,14,98,2207,2,122,1,2,2
"2017-09-20 16:44:56.354",1505918696354,53,62,62,174,-1090,-54,142,2114,3,132,1,3,2
"2017-09-20 16:44:56.402",1505918696402,60,59,57,141,-1074,1,111,2132,4,113,1,1,3
"2017-09-20 16:44:56.455",1505918696455,56,68,57,60,-1051,-50,114,28580,5,213,2,1,3
"2017-09-20 16:44:56.502",1505918696502,49,64,59,85,-1095,-51,95,2115,6,231,2,3,1
"2017-09-20 16:44:56.555",1505918696555,58,60,63,87,-1010,25,175,2115,7,252,2,5,2
"2017-09-20 16:44:56.607",1505918696607,56,62,51,79,-1090,-28,58,2074,8,221,2,2,1
"2017-09-20 16:44:56.653",1505918696653,53,61,45,157,-1032,41,94,2189,9,111,1,1,1
"2017-09-20 16:44:56.706",1505918696706,53,65,51,174,-1086,-59,103,2307,10,121,1,2,1
"2017-09-20 16:44:56.752",1505918696752,59,63,58,170,-1051,-43,79,-24419,11,143,1,4,3
"2017-09-20 16:44:56.804",1505918696804,57,56,38,164,-1037,-12,81,2183,12,133,1,3,3
"2017-09-20 16:44:56.854",1505918696854,50,54,64,77,-1088,-26,92,2193,13,242,2,4,2
"2017-09-20 16:44:56.903",1505918696903,55,60,56,184,-1055,-54,53,2106,14,153,1,5,3
"2017-09-20 16:44:56.956",1505918696956,53,60,63,100,-1094,-27,121,2182,15,241,2,4,1
"2017-09-20 16:44:57.003",1505918697003,58,59,64,72,-1060,-18,108,2112,16,232,2,3,2
"2017-09-20 16:44:57.059",1505918697059,47,64,60,177,-1096,-38,130,2188,17,142,1,4,2
"2017-09-20 16:44:57.107",1505918697107,56,72,44,61,-1054,-34,132,2177,18,223,2,2,3
"2017-09-20 16:44:57.152",1505918697152,45,53,64,71,-1039,69,61,2375,19,253,2,5,3
"2017-09-20 16:44:57.211",1505918697211,52,63,63,182,-1072,13,126,2466,20,141,1,4,1
"2017-09-20 16:44:57.253",1505918697253,52,61,64,194,-1059,-23,110,2131,21,199,1,9,9
"2017-09-20 16:44:57.308",1505918697308,57,61,58,60,-1056,-38,125,2172,22,299,2,9,9
"2017-09-20 16:44:58.321",1505918698321,63,66,63,154,-1102,-19,110,2178,1,123,1,2,3
"2017-09-20 16:44:58.370",1505918698370,57,70,61,153,-1035,10,100,2188,2,122,1,2,2
"2017-09-20 16:44:58.423",1505918698423,53,62,62,174,-1088,-51,138,2088,3,132,1,3,2
"2017-09-20 16:44:58.474",1505918698474,59,58,57,141,-1074,5,116,2112,4,113,1,1,3
"2017-09-20 16:44:58.523",1505918698523,56,69,58,60,-1051,-47,110,28568,5,213,2,1,3
"2017-09-20 16:44:58.573",1505918698573,49,65,59,85,-1095,-49,98,2122,6,231,2,3,1
"2017-09-20 16:44:58.624",1505918698624,58,60,64,87,-1013,26,175,2141,7,252,2,5,2
"2017-09-20 16:44:58.677",1505918698677,56,61,50,79,-1091,-30,66,2061,8,221,2,2,1
"2017-09-20 16:44:58.722",1505918698722,53,60,45,157,-1026,37,89,2182,9,111,1,1,1
"2017-09-20 16:44:58.776",1505918698776,54,66,50,174,-1086,-59,98,2307,10,121,1,2,1
"2017-09-20 16:44:58.824",1505918698824,59,63,59,170,-1054,-49,78,-24432,11,143,1,4,3
"2017-09-20 16:44:58.873",1505918698873,57,57,40,164,-1035,-18,77,2157,12,133,1,3,3
"2017-09-20 16:44:58.922",1505918698922,51,53,64,77,-1088,-26,95,2193,13,242,2,4,2
"2017-09-20 16:44:58.974",1505918698974,55,59,55,184,-1054,-51,52,2106,14,153,1,5,3
