Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:18:07.419",1505917087419,62,60,56,148,-1104,-18,103,2158,1,113,1,1,3
"2017-09-20 16:18:07.469",1505917087469,54,66,61,80,-1034,10,95,2357,2,231,2,3,1
"2017-09-20 16:18:07.521",1505917087521,49,52,66,194,-1083,-54,135,2068,3,152,1,5,2
"2017-09-20 16:18:07.570",1505917087570,55,67,58,165,-1071,-2,108,2197,4,121,1,2,1
"2017-09-20 16:18:07.623",1505917087623,53,74,43,59,-1054,-47,109,28580,5,223,2,2,3
"2017-09-20 16:18:07.671",1505917087671,49,54,61,78,-1094,-51,101,2122,6,242,2,4,2
"2017-09-20 16:18:07.721",1505917087721,63,73,60,70,-1014,26,182,2089,7,222,2,2,2
"2017-09-20 16:18:07.776",1505917087776,53,62,39,77,-1094,-28,60,2074,8,211,2,1,1
"2017-09-20 16:18:07.822",1505917087822,46,62,57,171,-1031,44,93,2124,9,142,1,4,2
"2017-09-20 16:18:07.873",1505917087873,56,51,50,157,-1087,-59,106,2158,10,133,1,3,3
"2017-09-20 16:18:07.921",1505917087921,57,66,64,197,-1047,-48,78,2159,11,141,1,4,1
"2017-09-20 16:18:07.973",1505917087973,59,57,67,78,-1035,-11,62,2177,12,232,2,3,2
"2017-09-20 16:18:08.022",1505917088022,67,63,46,153,-1087,-38,98,2167,13,112,1,1,2
"2017-09-20 16:18:08.071",1505917088071,56,67,62,182,-1058,-47,57,2138,14,132,1,3,2
"2017-09-20 16:18:08.125",1505917088125,53,48,65,108,-1094,-33,116,2111,15,251,2,5,1
"2017-09-20 16:18:08.171",1505917088171,63,64,60,143,-1062,-18,124,2112,16,123,1,2,3
"2017-09-20 16:18:08.227",1505917088227,51,60,56,164,-1099,-47,127,2103,17,153,1,5,3
"2017-09-20 16:18:08.274",1505917088274,66,70,57,81,-1054,-33,127,2210,18,221,2,2,1
"2017-09-20 16:18:08.322",1505917088322,48,67,63,171,-1038,74,66,2277,19,131,1,3,1
"2017-09-20 16:18:08.381",1505917088381,42,55,61,188,-1067,9,117,2440,20,151,1,5,1
"2017-09-20 16:18:08.422",1505917088422,56,63,64,192,-1061,-27,117,2124,21,199,1,9,9
"2017-09-20 16:18:08.476",1505917088476,57,65,58,59,-1054,-38,114,2127,22,299,2,9,9
"2017-09-20 16:18:09.490",1505917089490,62,61,57,148,-1103,-18,102,2145,1,113,1,1,3
"2017-09-20 16:18:09.542",1505917089542,53,67,61,80,-1030,9,93,2337,2,231,2,3,1
"2017-09-20 16:18:09.591",1505917089591,48,52,65,194,-1088,-52,137,2081,3,152,1,5,2
"2017-09-20 16:18:09.643",1505917089643,55,67,59,165,-1075,1,122,2203,4,121,1,2,1
"2017-09-20 16:18:09.695",1505917089695,54,74,42,59,-1053,-47,117,28580,5,223,2,2,3
"2017-09-20 16:18:09.741",1505917089741,48,54,61,78,-1094,-49,101,2115,6,242,2,4,2
"2017-09-20 16:18:09.793",1505917089793,62,72,60,71,-1010,26,188,2109,7,222,2,2,2
"2017-09-20 16:18:09.845",1505917089845,52,62,38,77,-1088,-27,57,2035,8,211,2,1,1
"2017-09-20 16:18:09.891",1505917089891,48,62,57,171,-1030,45,92,2131,9,142,1,4,2
"2017-09-20 16:18:09.945",1505917089945,56,51,49,157,-1086,-63,105,2158,10,133,1,3,3
"2017-09-20 16:18:09.993",1505917089993,57,67,64,197,-1047,-47,85,2159,11,141,1,4,1
"2017-09-20 16:18:10.042",1505917090042,59,58,66,78,-1038,-11,66,2183,12,232,2,3,2
"2017-09-20 16:18:10.093",1505917090093,67,63,48,153,-1087,-38,98,2134,13,112,1,1,2
"2017-09-20 16:18:10.143",1505917090143,57,67,62,182,-1053,-51,53,2132,14,132,1,3,2
"2017-09-20 16:18:10.198",1505917090198,53,48,65,108,-1095,-31,114,2111,15,251,2,5,1
"2017-09-20 16:18:10.245",1505917090245,63,65,61,144,-1062,-18,117,2125,16,123,1,2,3
"2017-09-20 16:18:10.299",1505917090299,52,61,57,164,-1099,-47,125,2123,17,153,1,5,3
"2017-09-20 16:18:10.344",1505917090344,66,70,58,81,-1056,-34,125,2210,18,221,2,2,1
"2017-09-20 16:18:10.391",1505917090391,51,67,63,171,-1039,77,69,2290,19,131,1,3,1
"2017-09-20 16:18:10.451",1505917090451,39,55,61,188,-1069,9,110,2421,20,151,1,5,1
"2017-09-20 16:18:10.493",1505917090493,56,63,64,192,-1062,-25,110,2124,21,199,1,9,9
"2017-09-20 16:18:10.546",1505917090546,56,65,59,59,-1054,-39,119,2133,22,299,2,9,9
"2017-09-20 16:18:11.563",1505917091563,61,59,57,148,-1104,-17,102,2145,1,113,1,1,3
"2017-09-20 16:18:11.613",1505917091613,54,66,61,79,-1026,9,92,2337,2,231,2,3,1
"2017-09-20 16:18:11.661",1505917091661,48,53,65,194,-1087,-54,140,2062,3,152,1,5,2
"2017-09-20 16:18:11.711",1505917091711,54,66,58,165,-1075,2,109,2190,4,121,1,2,1
"2017-09-20 16:18:11.766",1505917091766,53,74,44,59,-1051,-44,116,28568,5,223,2,2,3
"2017-09-20 16:18:11.811",1505917091811,48,54,63,78,-1099,-47,93,2115,6,242,2,4,2
"2017-09-20 16:18:11.863",1505917091863,63,73,60,71,-1007,25,182,2089,7,222,2,2,2
