Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:20:35.344",1505917235344,61,59,56,28,-1104,-19,102,2119,1,113,1,1,3
"2017-09-20 16:20:35.397",1505917235397,54,66,61,16,-1035,10,87,2240,2,231,2,3,1
"2017-09-20 16:20:35.448",1505917235448,48,52,65,38,-1086,-55,145,2055,3,152,1,5,2
"2017-09-20 16:20:35.497",1505917235497,56,68,59,32,-1074,-3,95,2151,4,121,1,2,1
"2017-09-20 16:20:35.548",1505917235548,54,74,43,12,-1053,-47,121,28542,5,223,2,2,3
"2017-09-20 16:20:35.598",1505917235598,50,53,62,15,-1102,-49,93,2096,6,242,2,4,2
"2017-09-20 16:20:35.649",1505917235649,63,73,60,14,-1007,23,178,2070,7,222,2,2,2
"2017-09-20 16:20:35.702",1505917235702,53,61,40,15,-1088,-31,57,2028,8,211,2,1,1
"2017-09-20 16:20:35.748",1505917235748,45,63,58,34,-1030,39,87,2118,9,142,1,4,2
"2017-09-20 16:20:35.802",1505917235802,56,52,51,30,-1083,-59,98,2099,10,133,1,3,3
"2017-09-20 16:20:35.847",1505917235847,57,67,64,39,-1047,-47,74,2159,11,141,1,4,1
"2017-09-20 16:20:35.897",1505917235897,60,58,66,15,-1038,-6,66,2131,12,232,2,3,2
"2017-09-20 16:20:35.948",1505917235948,66,63,48,30,-1086,-42,98,2121,13,112,1,1,2
"2017-09-20 16:20:35.995",1505917235995,56,66,62,36,-1051,-51,55,2073,14,132,1,3,2
"2017-09-20 16:20:36.049",1505917236049,53,48,65,21,-1094,-31,121,2124,15,251,2,5,1
"2017-09-20 16:20:36.099",1505917236099,63,65,60,28,-1064,-20,124,2054,16,123,1,2,3
"2017-09-20 16:20:36.154",1505917236154,51,60,55,32,-1099,-47,130,2097,17,153,1,5,3
"2017-09-20 16:20:36.201",1505917236201,65,70,59,16,-1053,-34,128,2145,18,221,2,2,1
"2017-09-20 16:20:36.246",1505917236246,51,67,63,36,-1042,74,69,2225,19,131,1,3,1
"2017-09-20 16:20:36.304",1505917236304,44,55,60,37,-1069,6,124,2219,20,151,1,5,1
"2017-09-20 16:20:36.345",1505917236345,57,63,65,38,-1062,-25,106,2131,21,199,1,9,9
"2017-09-20 16:20:36.400",1505917236400,56,65,58,11,-1053,-39,121,2127,22,299,2,9,9
"2017-09-20 16:20:37.417",1505917237417,63,60,57,29,-1102,-18,102,2126,1,113,1,1,3
"2017-09-20 16:20:37.466",1505917237466,54,66,61,16,-1035,10,93,2240,2,231,2,3,1
"2017-09-20 16:20:37.518",1505917237518,49,52,66,38,-1087,-49,142,2055,3,152,1,5,2
"2017-09-20 16:20:37.566",1505917237566,55,69,58,32,-1072,1,116,2138,4,121,1,2,1
"2017-09-20 16:20:37.620",1505917237620,53,74,43,12,-1051,-44,116,28542,5,223,2,2,3
"2017-09-20 16:20:37.668",1505917237668,49,53,62,15,-1098,-47,98,2070,6,242,2,4,2
"2017-09-20 16:20:37.720",1505917237720,63,72,59,14,-1010,22,181,2076,7,222,2,2,2
"2017-09-20 16:20:37.772",1505917237772,53,62,36,15,-1093,-28,57,2028,8,211,2,1,1
"2017-09-20 16:20:37.819",1505917237819,48,63,57,34,-1030,44,89,2118,9,142,1,4,2
"2017-09-20 16:20:37.874",1505917237874,57,53,50,30,-1087,-54,105,2106,10,133,1,3,3
"2017-09-20 16:20:37.920",1505917237920,56,66,64,39,-1051,-49,86,2159,11,141,1,4,1
"2017-09-20 16:20:37.967",1505917237967,59,58,67,15,-1038,-10,62,2157,12,232,2,3,2
"2017-09-20 16:20:38.019",1505917238019,67,63,49,30,-1088,-35,97,2115,13,112,1,1,2
"2017-09-20 16:20:38.067",1505917238067,56,66,63,36,-1053,-47,55,2080,14,132,1,3,2
"2017-09-20 16:20:38.122",1505917238122,53,48,65,21,-1094,-38,117,2091,15,251,2,5,1
"2017-09-20 16:20:38.168",1505917238168,63,65,60,28,-1055,-17,121,2047,16,123,1,2,3
"2017-09-20 16:20:38.222",1505917238222,51,61,56,32,-1099,-49,127,2084,17,153,1,5,3
"2017-09-20 16:20:38.271",1505917238271,65,70,58,16,-1054,-28,122,2145,18,221,2,2,1
"2017-09-20 16:20:38.318",1505917238318,51,68,63,36,-1038,69,73,2225,19,131,1,3,1
"2017-09-20 16:20:38.378",1505917238378,37,54,61,37,-1075,5,114,2232,20,151,1,5,1
"2017-09-20 16:20:38.416",1505917238416,56,63,64,38,-1058,-27,111,2098,21,199,1,9,9
