Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 13:55:29.863",1505908529863,57,55,64,71,-1099,-11,98,2048,1,243,2,4,3
"2017-09-20 13:55:29.912",1505908529912,58,69,59,155,-1038,10,90,2032,2,122,1,2,2
"2017-09-20 13:55:29.966",1505908529966,59,61,58,171,-1086,-51,137,1899,3,143,1,4,3
"2017-09-20 13:55:30.014",1505908530014,52,63,55,164,-1071,5,108,1982,4,153,1,5,3
"2017-09-20 13:55:30.068",1505908530068,50,56,60,191,-1045,-50,110,28464,5,151,1,5,1
"2017-09-20 13:55:30.116",1505908530116,43,61,57,183,-1099,-54,93,1959,6,142,1,4,2
"2017-09-20 13:55:30.165",1505908530165,63,73,61,73,-1010,26,180,1966,7,222,2,2,2
"2017-09-20 13:55:30.216",1505908530216,44,52,54,87,-1090,-20,50,1918,8,241,2,4,1
"2017-09-20 13:55:30.263",1505908530263,36,65,61,178,-1026,44,89,2014,9,131,1,3,1
"2017-09-20 13:55:30.317",1505908530317,59,66,53,74,-1088,-59,100,2002,10,212,2,1,2
"2017-09-20 13:55:30.365",1505908530365,46,54,66,198,-1050,-49,81,2022,11,152,1,5,2
"2017-09-20 13:55:30.414",1505908530414,51,75,48,66,-1038,-20,73,1982,12,223,2,2,3
"2017-09-20 13:55:30.462",1505908530462,61,56,64,86,-1083,-34,89,2017,13,252,2,5,2
"2017-09-20 13:55:30.514",1505908530514,40,63,50,182,-1055,-49,53,1950,14,111,1,1,1
"2017-09-20 13:55:30.569",1505908530569,60,68,57,69,-1091,-27,117,1955,15,213,2,1,3
"2017-09-20 13:55:30.617",1505908530617,53,66,63,161,-1063,-26,117,1917,16,132,1,3,2
"2017-09-20 13:55:30.670",1505908530670,67,60,41,154,-1099,-42,130,1980,17,112,1,1,2
"2017-09-20 13:55:30.719",1505908530719,46,63,63,187,-1048,-23,121,1969,18,141,1,4,1
"2017-09-20 13:55:30.763",1505908530763,49,51,67,95,-1031,69,68,2134,19,251,2,5,1
"2017-09-20 13:55:30.823",1505908530823,59,55,52,143,-1070,5,130,1972,20,113,1,1,3
"2017-09-20 13:55:30.866",1505908530866,51,61,64,195,-1058,-27,110,2001,21,199,1,9,9
