Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 11:29:49.345",1506072589345,62,75,60,75,-1102,-19,93,2022,1,222,2,2,2
"2017-09-22 11:29:49.397",1506072589397,54,60,57,161,-1039,7,77,1999,2,153,1,5,3
"2017-09-22 11:29:49.447",1506072589447,44,66,63,187,-1087,-51,142,1932,3,131,1,3,1
"2017-09-22 11:29:49.497",1506072589497,40,52,64,72,-1070,1,108,1943,4,253,2,5,3
"2017-09-22 11:29:49.551",1506072589551,54,69,56,60,-1054,-39,103,28386,5,213,2,1,3
"2017-09-22 11:29:49.596",1506072589596,52,63,59,85,-1099,-47,93,1946,6,231,2,3,1
"2017-09-22 11:29:49.649",1506072589649,53,48,66,97,-1007,22,157,1966,7,251,2,5,1
"2017-09-22 11:29:49.700",1506072589700,57,54,42,149,-1095,-31,58,1846,8,242,2,4,2
"2017-09-22 11:29:49.748",1506072589748,54,52,60,78,-1032,45,93,1994,9,112,1,1,2
"2017-09-22 11:29:49.801",1506072589801,60,57,63,90,-1088,-68,85,1976,10,252,2,5,2
"2017-09-22 11:29:49.847",1506072589847,61,70,49,86,-1051,-51,86,2022,11,211,2,1,1
"2017-09-22 11:29:49.896",1506072589896,57,65,62,67,-1035,-19,46,1975,12,233,2,3,3
"2017-09-22 11:29:49.945",1506072589945,54,68,53,168,-1088,-33,79,2004,13,121,1,2,1
"2017-09-22 11:29:49.996",1506072589996,59,70,61,180,-1053,-50,53,1924,14,122,1,2,2
"2017-09-22 11:29:50.051",1506072590051,60,55,56,160,-1091,-31,110,1922,15,113,1,1,3
"2017-09-22 11:29:50.097",1506072590097,57,59,57,154,-1062,-27,116,1865,16,143,1,4,3
"2017-09-22 11:29:50.152",1506072590152,63,65,61,148,-1099,-41,133,1915,17,123,1,2,3
"2017-09-22 11:29:50.201",1506072590201,55,66,64,187,-1056,-31,121,1937,18,141,1,4,1
"2017-09-22 11:29:50.246",1506072590246,54,76,45,59,-1035,69,53,2056,19,223,2,2,3
"2017-09-22 11:29:50.306",1506072590306,55,67,63,164,-1071,5,102,1927,20,132,1,3,2
"2017-09-22 11:29:50.349",1506072590349,50,61,63,192,-1062,-31,94,1962,21,199,1,9,9
"2017-09-22 11:29:50.402",1506072590402,56,61,59,60,-1051,-47,117,2016,22,299,2,9,9
"2017-09-22 11:29:51.417",1506072591417,63,74,60,75,-1102,-22,89,2035,1,222,2,2,2
"2017-09-22 11:29:51.466",1506072591466,54,59,57,161,-1040,10,85,1993,2,153,1,5,3
"2017-09-22 11:29:51.520",1506072591520,46,66,62,187,-1090,-51,141,1912,3,131,1,3,1
"2017-09-22 11:29:51.567",1506072591567,42,53,64,72,-1069,2,111,1976,4,253,2,5,3
"2017-09-22 11:29:51.620",1506072591620,54,69,56,60,-1047,-44,109,28405,5,213,2,1,3
"2017-09-22 11:29:51.670",1506072591670,53,63,58,85,-1099,-50,90,1966,6,231,2,3,1
"2017-09-22 11:29:51.721",1506072591721,53,51,66,97,-1011,26,156,1966,7,251,2,5,1
"2017-09-22 11:29:51.771",1506072591771,58,54,43,149,-1093,-27,52,1846,8,242,2,4,2
"2017-09-22 11:29:51.819",1506072591819,54,53,62,78,-1031,47,90,1994,9,112,1,1,2
"2017-09-22 11:29:51.874",1506072591874,60,57,64,90,-1086,-65,81,2002,10,252,2,5,2
"2017-09-22 11:29:51.920",1506072591920,62,70,50,86,-1050,-47,74,2022,11,211,2,1,1
"2017-09-22 11:29:51.969",1506072591969,57,64,63,67,-1037,-18,50,1975,12,233,2,3,3
"2017-09-22 11:29:52.018",1506072592018,54,68,52,167,-1085,-38,82,2017,13,121,1,2,1
"2017-09-22 11:29:52.070",1506072592070,59,70,62,180,-1054,-54,46,28515,14,122,1,2,2
"2017-09-22 11:29:52.122",1506072592122,60,54,54,160,-1088,-28,105,1922,15,113,1,1,3
"2017-09-22 11:29:52.168",1506072592168,56,58,56,154,-1058,-31,110,1865,16,143,1,4,3
"2017-09-22 11:29:52.224",1506072592224,62,66,61,148,-1099,-38,132,1895,17,123,1,2,3
"2017-09-22 11:29:52.272",1506072592272,54,67,65,187,-1055,-31,124,1950,18,141,1,4,1
"2017-09-22 11:29:52.317",1506072592317,53,75,46,59,-1030,68,53,2056,19,223,2,2,3
"2017-09-22 11:29:52.377",1506072592377,56,67,63,164,-1072,6,114,1940,20,132,1,3,2
"2017-09-22 11:29:52.418",1506072592418,50,60,63,192,-1062,-26,92,1949,21,199,1,9,9
"2017-09-22 11:29:52.474",1506072592474,56,63,59,60,-1047,-51,124,1997,22,299,2,9,9
"2017-09-22 11:29:53.487",1506072593487,62,74,61,75,-1101,-23,92,2015,1,222,2,2,2
"2017-09-22 11:29:53.539",1506072593539,55,59,57,161,-1039,9,76,1999,2,153,1,5,3
"2017-09-22 11:29:53.588",1506072593588,41,67,63,187,-1090,-50,130,1925,3,131,1,3,1
"2017-09-22 11:29:53.641",1506072593641,42,53,64,72,-1075,-2,109,1982,4,253,2,5,3
"2017-09-22 11:29:53.691",1506072593691,53,69,57,60,-1050,-44,105,28392,5,213,2,1,3
"2017-09-22 11:29:53.739",1506072593739,53,63,60,85,-1101,-50,95,1933,6,231,2,3,1
"2017-09-22 11:29:53.791",1506072593791,54,50,67,97,-1007,23,162,1966,7,251,2,5,1
"2017-09-22 11:29:53.841",1506072593841,57,54,42,149,-1096,-28,57,1846,8,242,2,4,2
"2017-09-22 11:29:53.888",1506072593888,53,54,61,77,-1030,46,98,1975,9,112,1,1,2
"2017-09-22 11:29:53.944",1506072593944,60,57,64,90,-1093,-59,86,1989,10,252,2,5,2
"2017-09-22 11:29:53.991",1506072593991,61,70,52,86,-1048,-49,86,2015,11,211,2,1,1
"2017-09-22 11:29:54.039",1506072594039,57,65,63,67,-1035,-20,47,1969,12,233,2,3,3
"2017-09-22 11:29:54.089",1506072594089,56,67,54,167,-1085,-35,78,2004,13,121,1,2,1
"2017-09-22 11:29:54.138",1506072594138,59,71,62,180,-1051,-51,52,28522,14,122,1,2,2
"2017-09-22 11:29:54.193",1506072594193,60,54,55,160,-1087,-34,114,1903,15,113,1,1,3
"2017-09-22 11:29:54.241",1506072594241,57,59,57,154,-1062,-34,110,1865,16,143,1,4,3
"2017-09-22 11:29:54.295",1506072594295,63,65,61,148,-1095,-35,130,1915,17,123,1,2,3
"2017-09-22 11:29:54.345",1506072594345,54,67,64,187,-1054,-27,124,1950,18,141,1,4,1
"2017-09-22 11:29:54.388",1506072594388,54,75,46,59,-1035,70,53,2056,19,223,2,2,3
"2017-09-22 11:29:54.448",1506072594448,56,66,63,164,-1075,6,113,1927,20,132,1,3,2
"2017-09-22 11:29:54.488",1506072594488,49,61,63,192,-1059,-27,93,1949,21,199,1,9,9
"2017-09-22 11:29:54.545",1506072594545,57,63,59,60,-1051,-47,119,2016,22,299,2,9,9
"2017-09-22 11:29:55.559",1506072595559,62,74,60,75,-1104,-22,94,2002,1,222,2,2,2
"2017-09-22 11:29:55.611",1506072595611,55,59,57,161,-1038,5,84,1973,2,153,1,5,3
"2017-09-22 11:29:55.659",1506072595659,44,67,63,187,-1094,-47,130,1906,3,131,1,3,1
"2017-09-22 11:29:55.712",1506072595712,40,52,64,72,-1071,4,102,1963,4,253,2,5,3
"2017-09-22 11:29:55.764",1506072595764,54,69,57,60,-1051,-42,114,28405,5,213,2,1,3
"2017-09-22 11:29:55.812",1506072595812,52,63,59,85,-1099,-47,90,1940,6,231,2,3,1
"2017-09-22 11:29:55.862",1506072595862,54,52,67,97,-1010,22,154,1966,7,251,2,5,1
"2017-09-22 11:29:55.915",1506072595915,57,54,42,149,-1093,-31,61,1853,8,242,2,4,2
"2017-09-22 11:29:55.961",1506072595961,55,54,62,78,-1030,46,87,1981,9,112,1,1,2
"2017-09-22 11:29:56.016",1506072596016,60,56,64,90,-1086,-59,89,2002,10,252,2,5,2
"2017-09-22 11:29:56.060",1506072596060,62,70,52,86,-1054,-52,82,1996,11,211,2,1,1
"2017-09-22 11:29:56.110",1506072596110,57,66,63,67,-1034,-22,50,1969,12,233,2,3,3
"2017-09-22 11:29:56.162",1506072596162,54,68,54,167,-1083,-35,86,2004,13,121,1,2,1
"2017-09-22 11:29:56.209",1506072596209,59,70,61,180,-1051,-51,41,28522,14,122,1,2,2
"2017-09-22 11:29:56.265",1506072596265,60,55,55,160,-1088,-31,114,1903,15,113,1,1,3
"2017-09-22 11:29:56.313",1506072596313,57,59,56,154,-1062,-31,114,1865,16,143,1,4,3
"2017-09-22 11:29:56.367",1506072596367,63,65,61,148,-1095,-38,125,1915,17,123,1,2,3
"2017-09-22 11:29:56.414",1506072596414,54,67,64,187,-1054,-34,116,1950,18,141,1,4,1
"2017-09-22 11:29:56.462",1506072596462,55,76,45,59,-1035,68,53,2050,19,223,2,2,3
"2017-09-22 11:29:56.518",1506072596518,56,67,63,164,-1072,1,110,1920,20,132,1,3,2
"2017-09-22 11:29:56.561",1506072596561,49,61,63,192,-1058,-27,100,1975,21,199,1,9,9
"2017-09-22 11:29:56.616",1506072596616,57,62,60,60,-1054,-46,121,2010,22,299,2,9,9
"2017-09-22 11:29:57.630",1506072597630,62,75,60,75,-1106,-17,87,2022,1,222,2,2,2
"2017-09-22 11:29:57.679",1506072597679,55,60,57,161,-1035,7,78,1999,2,153,1,5,3
"2017-09-22 11:29:57.731",1506072597731,43,66,63,187,-1088,-51,135,1912,3,131,1,3,1
"2017-09-22 11:29:57.781",1506072597781,39,53,65,72,-1071,2,103,1943,4,253,2,5,3
"2017-09-22 11:29:57.833",1506072597833,53,70,56,60,-1054,-42,110,28405,5,213,2,1,3
"2017-09-22 11:29:57.882",1506072597882,52,63,59,85,-1102,-52,90,1933,6,231,2,3,1
"2017-09-22 11:29:57.933",1506072597933,55,51,67,97,-1011,22,158,1966,7,251,2,5,1
"2017-09-22 11:29:57.986",1506072597986,57,54,43,149,-1093,-30,62,1846,8,242,2,4,2
"2017-09-22 11:29:58.030",1506072598030,54,53,61,78,-1030,47,90,1975,9,112,1,1,2
"2017-09-22 11:29:58.084",1506072598084,60,56,64,90,-1088,-63,78,1976,10,252,2,5,2
"2017-09-22 11:29:58.132",1506072598132,62,70,51,87,-1052,-50,78,2015,11,211,2,1,1
"2017-09-22 11:29:58.182",1506072598182,57,64,63,67,-1032,-18,53,1975,12,233,2,3,3
"2017-09-22 11:29:58.232",1506072598232,53,67,53,167,-1086,-30,78,2030,13,121,1,2,1
"2017-09-22 11:29:58.282",1506072598282,59,71,62,180,-1054,-51,50,28515,14,122,1,2,2
"2017-09-22 11:29:58.337",1506072598337,60,55,55,160,-1090,-31,108,1916,15,113,1,1,3
"2017-09-22 11:29:58.384",1506072598384,57,58,57,154,-1062,-27,117,1852,16,143,1,4,3
"2017-09-22 11:29:58.439",1506072598439,62,65,61,148,-1093,-38,127,1915,17,123,1,2,3
"2017-09-22 11:29:58.484",1506072598484,55,66,65,187,-1054,-33,116,1924,18,141,1,4,1
"2017-09-22 11:29:58.530",1506072598530,54,75,45,59,-1035,69,53,2056,19,223,2,2,3
"2017-09-22 11:29:58.589",1506072598589,56,67,62,164,-1071,4,108,1940,20,132,1,3,2
"2017-09-22 11:29:58.631",1506072598631,49,61,63,192,-1063,-27,87,1968,21,199,1,9,9
"2017-09-22 11:29:58.686",1506072598686,56,62,59,60,-1051,-47,122,2023,22,299,2,9,9
"2017-09-22 11:29:59.702",1506072599702,63,74,60,75,-1106,-19,92,1989,1,222,2,2,2
"2017-09-22 11:29:59.752",1506072599752,56,60,57,161,-1039,7,73,1993,2,153,1,5,3
"2017-09-22 11:29:59.803",1506072599803,42,66,63,187,-1083,-51,140,1925,3,131,1,3,1
"2017-09-22 11:29:59.852",1506072599852,42,53,64,72,-1072,2,110,1943,4,253,2,5,3
"2017-09-22 11:29:59.903",1506072599903,53,69,56,60,-1053,-38,105,28392,5,213,2,1,3
"2017-09-22 11:29:59.953",1506072599953,51,64,60,86,-1099,-52,98,1946,6,231,2,3,1
"2017-09-22 11:30:00.002",1506072600002,54,50,66,97,-1010,21,158,1953,7,251,2,5,1
"2017-09-22 11:30:00.055",1506072600055,58,54,43,149,-1090,-25,57,1872,8,242,2,4,2
"2017-09-22 11:30:00.102",1506072600102,54,54,61,78,-1030,47,95,1981,9,112,1,1,2
"2017-09-22 11:30:00.156",1506072600156,60,56,63,90,-1086,-63,86,1995,10,252,2,5,2
"2017-09-22 11:30:00.201",1506072600201,61,71,50,86,-1054,-49,77,2022,11,211,2,1,1
"2017-09-22 11:30:00.253",1506072600253,57,66,63,67,-1037,-18,47,1969,12,233,2,3,3
"2017-09-22 11:30:00.300",1506072600300,55,67,53,167,-1086,-34,82,1998,13,121,1,2,1
"2017-09-22 11:30:00.354",1506072600354,60,70,62,180,-1054,-49,46,28534,14,122,1,2,2
"2017-09-22 11:30:00.405",1506072600405,60,56,55,160,-1091,-31,117,1922,15,113,1,1,3
"2017-09-22 11:30:00.454",1506072600454,57,59,57,154,-1062,-31,116,1865,16,143,1,4,3
"2017-09-22 11:30:00.510",1506072600510,63,65,61,148,-1096,-35,132,1928,17,123,1,2,3
"2017-09-22 11:30:00.554",1506072600554,54,67,65,187,-1056,-31,114,1937,18,141,1,4,1
"2017-09-22 11:30:00.603",1506072600603,55,76,45,59,-1038,70,52,2056,19,223,2,2,3
"2017-09-22 11:30:00.662",1506072600662,56,66,63,164,-1069,-1,110,1920,20,132,1,3,2
"2017-09-22 11:30:00.704",1506072600704,49,61,63,192,-1058,-33,92,1955,21,199,1,9,9
"2017-09-22 11:30:00.757",1506072600757,56,62,59,60,-1053,-47,122,2023,22,299,2,9,9
"2017-09-22 11:30:01.770",1506072601770,62,75,60,75,-1102,-22,93,2002,1,222,2,2,2
"2017-09-22 11:30:01.823",1506072601823,55,58,57,161,-1038,7,86,2006,2,153,1,5,3
"2017-09-22 11:30:01.874",1506072601874,40,67,63,187,-1088,-51,138,1925,3,131,1,3,1
