Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 14:07:32.841",1505909252841,56,54,64,5,-1106,-12,97,2035,1,243,2,4,3
"2017-09-20 14:07:32.891",1505909252891,58,70,59,9,-1038,12,86,2032,2,122,1,2,2
"2017-09-20 14:07:32.939",1505909252939,57,61,57,15,-1086,-54,143,1912,3,143,1,4,3
"2017-09-20 14:07:32.992",1505909252992,51,62,55,9,-1071,2,114,1943,4,153,1,5,3
"2017-09-20 14:07:33.042",1505909253042,50,56,60,12,-1048,-47,110,28457,5,151,1,5,1
"2017-09-20 14:07:33.092",1505909253092,44,62,56,14,-1099,-55,93,1933,6,142,1,4,2
"2017-09-20 14:07:33.144",1505909253144,63,73,61,5,-1010,26,175,1972,7,222,2,2,2
"2017-09-20 14:07:33.194",1505909253194,44,52,55,6,-1095,-18,57,1931,8,241,2,4,1
"2017-09-20 14:07:33.240",1505909253240,40,66,61,19,-1030,46,98,2001,9,131,1,3,1
"2017-09-20 14:07:33.294",1505909253294,60,65,53,5,-1085,-62,98,2002,10,212,2,1,2
"2017-09-20 14:07:33.343",1505909253343,48,55,67,12,-1047,-51,73,2022,11,152,1,5,2
"2017-09-20 14:07:33.391",1505909253391,52,75,48,5,-1037,-18,71,1982,12,223,2,2,3
"2017-09-20 14:07:33.442",1505909253442,60,56,65,6,-1080,-35,93,2004,13,252,2,5,2
"2017-09-20 14:07:33.491",1505909253491,41,63,50,12,-1054,-50,57,1950,14,111,1,1,1
"2017-09-20 14:07:33.546",1505909253546,59,68,56,5,-1091,-27,121,1955,15,213,2,1,3
"2017-09-20 14:07:33.593",1505909253593,54,66,63,10,-1058,-26,121,1904,16,132,1,3,2
"2017-09-20 14:07:33.648",1505909253648,67,60,41,9,-1099,-42,135,1980,17,112,1,1,2
"2017-09-20 14:07:33.694",1505909253694,48,63,63,13,-1054,-22,124,1976,18,141,1,4,1
"2017-09-20 14:07:33.742",1505909253742,49,52,66,6,-1038,69,69,2115,19,251,2,5,1
"2017-09-20 14:07:33.799",1505909253799,60,55,53,8,-1074,6,130,1953,20,113,1,1,3
"2017-09-20 14:07:33.843",1505909253843,51,61,63,12,-1062,-22,110,1994,21,199,1,9,9
"2017-09-20 14:07:33.895",1505909253895,57,60,58,4,-1054,-35,114,2016,22,299,2,9,9
"2017-09-20 14:07:34.910",1505909254910,56,55,64,5,-1098,-15,98,2041,1,243,2,4,3
"2017-09-20 14:07:34.961",1505909254961,58,69,59,9,-1035,10,87,2032,2,122,1,2,2
"2017-09-20 14:07:35.011",1505909255011,58,61,57,15,-1088,-50,146,1912,3,143,1,4,3
"2017-09-20 14:07:35.063",1505909255063,52,62,55,9,-1074,4,116,1963,4,153,1,5,3
"2017-09-20 14:07:35.114",1505909255114,51,56,61,12,-1051,-49,105,28431,5,151,1,5,1
"2017-09-20 14:07:35.163",1505909255163,43,61,56,14,-1102,-55,89,1933,6,142,1,4,2
"2017-09-20 14:07:35.214",1505909255214,63,73,61,5,-1010,29,175,1966,7,222,2,2,2
"2017-09-20 14:07:35.264",1505909255264,44,51,55,6,-1094,-19,57,1905,8,241,2,4,1
"2017-09-20 14:07:35.313",1505909255313,38,65,61,19,-1029,39,98,2027,9,131,1,3,1
"2017-09-20 14:07:35.367",1505909255367,59,65,53,5,-1086,-62,100,2002,10,212,2,1,2
"2017-09-20 14:07:35.415",1505909255415,45,54,67,12,-1051,-51,79,2022,11,152,1,5,2
"2017-09-20 14:07:35.462",1505909255462,52,75,48,5,-1038,-20,73,1975,12,223,2,2,3
"2017-09-20 14:07:35.510",1505909255510,61,56,64,6,-1086,-35,98,2017,13,252,2,5,2
"2017-09-20 14:07:35.562",1505909255562,42,63,50,12,-1054,-50,52,1969,14,111,1,1,1
"2017-09-20 14:07:35.618",1505909255618,59,68,57,5,-1093,-22,116,1974,15,213,2,1,3
"2017-09-20 14:07:35.663",1505909255663,53,66,63,10,-1062,-27,117,1917,16,132,1,3,2
"2017-09-20 14:07:35.720",1505909255720,67,60,40,9,-1094,-44,129,1960,17,112,1,1,2
"2017-09-20 14:07:35.765",1505909255765,47,63,63,13,-1056,-19,127,1976,18,141,1,4,1
"2017-09-20 14:07:35.812",1505909255812,48,51,67,6,-1037,68,66,2115,19,251,2,5,1
"2017-09-20 14:07:35.870",1505909255870,59,54,52,8,-1074,6,122,1953,20,113,1,1,3
"2017-09-20 14:07:35.911",1505909255911,52,61,63,12,-1058,-27,109,1994,21,199,1,9,9
"2017-09-20 14:07:35.967",1505909255967,57,59,58,4,-1053,-39,117,2029,22,299,2,9,9
"2017-09-20 14:07:36.981",1505909256981,56,54,64,5,-1099,-10,98,2041,1,243,2,4,3
"2017-09-20 14:07:37.033",1505909257033,58,69,59,9,-1038,13,87,2038,2,122,1,2,2
"2017-09-20 14:07:37.084",1505909257084,57,61,58,15,-1090,-52,140,1925,3,143,1,4,3
"2017-09-20 14:07:37.134",1505909257134,51,62,55,10,-1071,1,114,1963,4,153,1,5,3
"2017-09-20 14:07:37.185",1505909257185,50,56,60,12,-1051,-47,114,28464,5,151,1,5,1
"2017-09-20 14:07:37.231",1505909257231,44,61,57,14,-1099,-57,93,1940,6,142,1,4,2
"2017-09-20 14:07:37.286",1505909257286,63,74,61,5,-1010,23,178,1966,7,222,2,2,2
