Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 15:28:32.954",1505914112954,62,74,61,16,-1102,-18,102,2106,1,222,2,2,2
"2017-09-20 15:28:33.001",1505914113001,48,66,59,17,-1037,12,84,2136,2,231,2,3,1
"2017-09-20 15:28:33.055",1505914113055,45,62,60,41,-1086,-51,140,1984,3,142,1,4,2
"2017-09-20 15:28:33.105",1505914113105,42,68,63,43,-1075,5,114,2067,4,131,1,3,1
"2017-09-20 15:28:33.156",1505914113156,48,62,49,33,-1051,-46,116,28509,5,111,1,1,1
"2017-09-20 15:28:33.203",1505914113203,53,73,25,13,-1094,-54,102,1998,6,223,2,2,3
"2017-09-20 15:28:33.255",1505914113255,54,56,67,14,-1008,33,174,2018,7,243,2,4,3
"2017-09-20 15:28:33.305",1505914113305,48,60,50,31,-1094,-27,62,1931,8,122,1,2,2
"2017-09-20 15:28:33.353",1505914113353,62,65,58,29,-1030,42,95,2020,9,123,1,2,3
"2017-09-20 15:28:33.408",1505914113408,55,65,64,35,-1090,-54,102,2047,10,132,1,3,2
"2017-09-20 15:28:33.453",1505914113453,53,66,63,41,-1051,-43,76,2100,11,141,1,4,1
"2017-09-20 15:28:33.504",1505914113504,58,57,64,19,-1037,-18,69,2053,12,252,2,5,2
"2017-09-20 15:28:33.555",1505914113555,55,60,65,19,-1088,-28,94,2108,13,241,2,4,1
"2017-09-20 15:28:33.604",1505914113604,60,61,65,18,-1054,-52,45,2008,14,232,2,3,2
"2017-09-20 15:28:33.657",1505914113657,55,54,65,19,-1093,-25,117,2033,15,242,2,4,2
"2017-09-20 15:28:33.706",1505914113706,52,63,62,13,-1059,-19,119,1976,16,233,2,3,3
"2017-09-20 15:28:33.758",1505914113758,60,66,53,15,-1094,-44,130,2038,17,212,2,1,2
"2017-09-20 15:28:33.806",1505914113806,51,58,61,39,-1054,-36,121,2041,18,151,1,5,1
"2017-09-20 15:28:33.853",1505914113853,66,60,43,31,-1038,69,77,2115,19,112,1,1,2
"2017-09-20 15:28:33.915",1505914113915,59,53,49,29,-1071,14,121,1998,20,113,1,1,3
"2017-09-20 15:28:33.955",1505914113955,52,61,64,40,-1058,-25,110,2072,21,199,1,9,9
"2017-09-20 15:28:34.007",1505914114007,57,62,58,12,-1054,-42,114,2094,22,299,2,9,9
"2017-09-20 15:28:35.022",1505914115022,62,74,61,16,-1104,-11,102,2100,1,222,2,2,2
"2017-09-20 15:28:35.074",1505914115074,48,66,60,17,-1035,6,89,2136,2,231,2,3,1
"2017-09-20 15:28:35.126",1505914115126,46,61,60,41,-1087,-54,137,1984,3,142,1,4,2
"2017-09-20 15:28:35.173",1505914115173,42,67,63,43,-1072,5,114,2067,4,131,1,3,1
"2017-09-20 15:28:35.227",1505914115227,48,62,49,33,-1051,-43,114,28509,5,111,1,1,1
"2017-09-20 15:28:35.273",1505914115273,53,74,30,13,-1095,-54,102,1985,6,223,2,2,3
"2017-09-20 15:28:35.327",1505914115327,54,55,66,14,-1014,36,175,2018,7,243,2,4,3
"2017-09-20 15:28:35.378",1505914115378,48,60,50,31,-1087,-27,66,1931,8,122,1,2,2
"2017-09-20 15:28:35.425",1505914115425,62,65,59,29,-1030,44,98,2027,9,123,1,2,3
"2017-09-20 15:28:35.476",1505914115476,55,65,63,35,-1087,-49,94,2028,10,132,1,3,2
"2017-09-20 15:28:35.526",1505914115526,53,67,63,41,-1054,-46,86,2081,11,141,1,4,1
"2017-09-20 15:28:35.573",1505914115573,58,57,63,19,-1032,-18,70,2040,12,252,2,5,2
"2017-09-20 15:28:35.623",1505914115623,55,60,65,19,-1085,-34,89,2102,13,241,2,4,1
"2017-09-20 15:28:35.672",1505914115672,59,61,65,18,-1054,-54,47,2015,14,232,2,3,2
"2017-09-20 15:28:35.729",1505914115729,55,54,64,19,-1094,-25,117,2039,15,242,2,4,2
"2017-09-20 15:28:35.776",1505914115776,52,63,62,13,-1062,-19,110,1969,16,233,2,3,3
"2017-09-20 15:28:35.831",1505914115831,60,66,54,15,-1098,-42,130,2038,17,212,2,1,2
"2017-09-20 15:28:35.879",1505914115879,51,59,61,39,-1054,-39,126,2041,18,151,1,5,1
"2017-09-20 15:28:35.924",1505914115924,67,61,44,31,-1038,71,70,2115,19,112,1,1,2
"2017-09-20 15:28:35.982",1505914115982,59,54,50,29,-1074,12,125,2005,20,113,1,1,3
"2017-09-20 15:28:36.024",1505914116024,50,61,64,40,-1062,-26,114,2072,21,199,1,9,9
"2017-09-20 15:28:36.080",1505914116080,57,62,58,13,-1054,-44,114,2094,22,299,2,9,9
"2017-09-20 15:28:37.094",1505914117094,62,75,61,16,-1102,-17,98,2100,1,222,2,2,2
"2017-09-20 15:28:37.146",1505914117146,49,66,60,17,-1034,10,90,2136,2,231,2,3,1
"2017-09-20 15:28:37.193",1505914117193,46,61,60,41,-1090,-51,138,1977,3,142,1,4,2
"2017-09-20 15:28:37.246",1505914117246,42,67,62,43,-1071,6,119,2067,4,131,1,3,1
"2017-09-20 15:28:37.295",1505914117295,48,62,48,33,-1048,-49,114,28509,5,111,1,1,1
"2017-09-20 15:28:37.347",1505914117347,53,74,30,13,-1099,-54,98,2011,6,223,2,2,3
"2017-09-20 15:28:37.396",1505914117396,54,57,67,14,-1010,33,173,2011,7,243,2,4,3
"2017-09-20 15:28:37.448",1505914117448,47,60,50,31,-1090,-27,62,1931,8,122,1,2,2
"2017-09-20 15:28:37.497",1505914117497,62,65,58,29,-1030,42,98,2020,9,123,1,2,3
"2017-09-20 15:28:37.550",1505914117550,54,66,63,35,-1088,-52,100,2041,10,132,1,3,2
"2017-09-20 15:28:37.597",1505914117597,53,66,63,41,-1051,-44,82,2100,11,141,1,4,1
"2017-09-20 15:28:37.646",1505914117646,59,57,64,19,-1035,-25,69,2060,12,252,2,5,2
"2017-09-20 15:28:37.694",1505914117694,56,60,65,19,-1090,-27,89,2089,13,241,2,4,1
"2017-09-20 15:28:37.746",1505914117746,59,61,66,18,-1055,-57,47,2021,14,232,2,3,2
"2017-09-20 15:28:37.797",1505914117797,55,54,64,19,-1088,-25,121,2033,15,242,2,4,2
"2017-09-20 15:28:37.847",1505914117847,52,64,61,13,-1062,-25,117,1956,16,233,2,3,3
"2017-09-20 15:28:37.902",1505914117902,60,66,53,15,-1096,-42,133,2019,17,212,2,1,2
"2017-09-20 15:28:37.954",1505914117954,51,58,60,39,-1051,-36,117,2041,18,151,1,5,1
"2017-09-20 15:28:37.997",1505914117997,66,60,42,31,-1038,69,69,2121,19,112,1,1,2
"2017-09-20 15:28:38.055",1505914118055,58,54,50,29,-1075,10,117,2024,20,113,1,1,3
"2017-09-20 15:28:38.097",1505914118097,51,61,64,40,-1062,-27,109,2053,21,199,1,9,9
"2017-09-20 15:28:38.152",1505914118152,58,62,58,13,-1054,-38,117,2081,22,299,2,9,9
"2017-09-20 15:28:39.166",1505914119166,62,75,60,16,-1103,-20,102,2106,1,222,2,2,2
"2017-09-20 15:28:39.214",1505914119214,49,66,60,17,-1038,12,84,2116,2,231,2,3,1
"2017-09-20 15:28:39.264",1505914119264,45,61,61,41,-1093,-51,134,1984,3,142,1,4,2
"2017-09-20 15:28:39.317",1505914119317,41,67,62,43,-1071,2,125,2067,4,131,1,3,1
"2017-09-20 15:28:39.367",1505914119367,48,62,48,33,-1051,-44,105,28490,5,111,1,1,1
"2017-09-20 15:28:39.415",1505914119415,53,74,25,13,-1099,-54,98,1992,6,223,2,2,3
"2017-09-20 15:28:39.467",1505914119467,54,55,67,14,-1010,34,170,2011,7,243,2,4,3
"2017-09-20 15:28:39.518",1505914119518,48,60,50,31,-1093,-27,66,1931,8,122,1,2,2
"2017-09-20 15:28:39.568",1505914119568,62,64,59,29,-1032,42,92,2027,9,123,1,2,3
"2017-09-20 15:28:39.619",1505914119619,55,66,63,35,-1087,-55,93,2047,10,132,1,3,2
"2017-09-20 15:28:39.668",1505914119668,54,67,63,41,-1054,-44,77,2087,11,141,1,4,1
"2017-09-20 15:28:39.716",1505914119716,59,57,63,19,-1035,-20,71,2027,12,252,2,5,2
"2017-09-20 15:28:39.764",1505914119764,55,60,66,19,-1086,-30,93,2102,13,241,2,4,1
"2017-09-20 15:28:39.815",1505914119815,60,61,66,18,-1054,-54,52,2002,14,232,2,3,2
"2017-09-20 15:28:39.870",1505914119870,54,54,64,19,-1090,-27,121,2033,15,242,2,4,2
"2017-09-20 15:28:39.919",1505914119919,52,63,61,13,-1062,-23,116,1976,16,233,2,3,3
"2017-09-20 15:28:39.975",1505914119975,61,66,53,15,-1099,-47,135,2038,17,212,2,1,2
"2017-09-20 15:28:40.021",1505914120021,51,58,60,39,-1055,-39,126,2041,18,151,1,5,1
"2017-09-20 15:28:40.065",1505914120065,67,60,44,31,-1037,69,65,2134,19,112,1,1,2
"2017-09-20 15:28:40.128",1505914120128,58,55,50,29,-1071,10,125,1998,20,113,1,1,3
"2017-09-20 15:28:40.165",1505914120165,51,62,64,40,-1056,-27,117,2072,21,199,1,9,9
"2017-09-20 15:28:40.223",1505914120223,57,62,58,13,-1053,-34,125,2094,22,299,2,9,9
"2017-09-20 15:28:41.236",1505914121236,62,74,61,16,-1102,-19,103,2100,1,222,2,2,2
"2017-09-20 15:28:41.285",1505914121285,49,66,59,17,-1035,7,87,2116,2,231,2,3,1
"2017-09-20 15:28:41.336",1505914121336,45,61,60,41,-1090,-50,142,2003,3,142,1,4,2
"2017-09-20 15:28:41.387",1505914121387,43,67,62,43,-1069,4,114,2067,4,131,1,3,1
"2017-09-20 15:28:41.437",1505914121437,48,62,48,33,-1051,-43,122,28496,5,111,1,1,1
