Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 15:39:16.948",1505914756948,61,59,56,150,-1106,-26,109,2308,1,222,2,2,2
"2017-09-20 15:39:16.999",1505914756999,54,66,61,82,-1030,10,94,2324,2,231,2,3,1
"2017-09-20 15:39:17.048",1505914757048,49,54,65,197,-1086,-57,142,2107,3,142,1,4,2
"2017-09-20 15:39:17.099",1505914757099,54,68,59,168,-1071,-4,125,2151,4,131,1,3,1
"2017-09-20 15:39:17.150",1505914757150,53,74,42,61,-1051,-42,113,28568,5,111,1,1,1
"2017-09-20 15:39:17.200",1505914757200,48,53,62,80,-1096,-42,98,2089,6,223,2,2,3
"2017-09-20 15:39:17.250",1505914757250,62,73,60,73,-1007,29,174,2076,7,243,2,4,3
"2017-09-20 15:39:17.303",1505914757303,53,62,40,79,-1090,-26,57,2028,8,122,1,2,2
"2017-09-20 15:39:17.349",1505914757349,45,63,57,176,-1030,49,90,2118,9,123,1,2,3
"2017-09-20 15:39:17.404",1505914757404,56,50,50,159,-1086,-52,98,2125,10,132,1,3,2
"2017-09-20 15:39:17.450",1505914757450,57,67,63,200,-1053,-51,78,2159,11,141,1,4,1
"2017-09-20 15:39:17.498",1505914757498,61,58,66,80,-1035,-11,69,2144,12,252,2,5,2
"2017-09-20 15:39:17.551",1505914757551,66,63,48,156,-1087,-36,98,2134,13,241,2,4,1
"2017-09-20 15:39:17.598",1505914757598,55,66,62,185,-1053,-54,53,2106,14,232,2,3,2
"2017-09-20 15:39:17.655",1505914757655,52,49,66,110,-1090,-41,116,2130,15,242,2,4,2
"2017-09-20 15:39:17.701",1505914757701,63,65,60,145,-1061,-20,126,2099,16,233,2,3,3
"2017-09-20 15:39:17.755",1505914757755,52,60,56,167,-1103,-49,117,2168,17,212,2,1,2
"2017-09-20 15:39:17.801",1505914757801,65,71,58,83,-1053,-35,126,2236,18,151,1,5,1
"2017-09-20 15:39:17.848",1505914757848,48,68,63,177,-1045,77,74,2485,19,112,1,1,2
"2017-09-20 15:39:17.907",1505914757907,42,55,60,191,-1070,7,116,2564,20,113,1,1,3
"2017-09-20 15:39:17.950",1505914757950,57,64,64,195,-1063,-22,105,2072,21,199,1,9,9
"2017-09-20 15:39:18.004",1505914758004,56,65,58,60,-1053,-38,114,2114,22,299,2,9,9
"2017-09-20 15:39:19.019",1505914759019,61,60,56,150,-1107,-22,106,2295,1,222,2,2,2
"2017-09-20 15:39:19.072",1505914759072,54,67,61,82,-1031,5,97,2324,2,231,2,3,1
"2017-09-20 15:39:19.121",1505914759121,49,53,65,197,-1090,-59,135,2088,3,142,1,4,2
"2017-09-20 15:39:19.170",1505914759170,55,68,60,168,-1074,4,116,2171,4,131,1,3,1
"2017-09-20 15:39:19.222",1505914759222,53,74,40,61,-1051,-42,121,28568,5,111,1,1,1
"2017-09-20 15:39:19.269",1505914759269,48,53,62,80,-1094,-42,102,2089,6,223,2,2,3
"2017-09-20 15:39:19.322",1505914759322,63,72,60,73,-1010,29,182,2089,7,243,2,4,3
"2017-09-20 15:39:19.374",1505914759374,53,62,38,79,-1090,-27,61,2028,8,122,1,2,2
"2017-09-20 15:39:19.422",1505914759422,47,63,57,176,-1035,46,89,2118,9,123,1,2,3
"2017-09-20 15:39:19.473",1505914759473,57,52,50,159,-1090,-52,98,2106,10,132,1,3,2
"2017-09-20 15:39:19.522",1505914759522,57,67,64,200,-1054,-51,86,2171,11,141,1,4,1
"2017-09-20 15:39:19.572",1505914759572,59,58,66,80,-1032,-10,66,2131,12,252,2,5,2
"2017-09-20 15:39:19.621",1505914759621,67,63,49,156,-1087,-38,100,2134,13,241,2,4,1
"2017-09-20 15:39:19.669",1505914759669,55,66,62,185,-1055,-54,52,2119,14,232,2,3,2
"2017-09-20 15:39:19.724",1505914759724,53,48,65,110,-1096,-33,117,2104,15,242,2,4,2
"2017-09-20 15:39:19.773",1505914759773,63,65,60,145,-1062,-18,121,2073,16,233,2,3,3
"2017-09-20 15:39:19.825",1505914759825,52,61,57,167,-1102,-51,125,2175,17,212,2,1,2
"2017-09-20 15:39:19.874",1505914759874,65,70,58,83,-1056,-34,127,2236,18,151,1,5,1
"2017-09-20 15:39:19.920",1505914759920,50,67,63,178,-1043,76,69,2498,19,112,1,1,2
"2017-09-20 15:39:19.979",1505914759979,41,55,61,191,-1071,9,117,2544,20,113,1,1,3
"2017-09-20 15:39:20.021",1505914760021,56,63,64,195,-1063,-23,110,2072,21,199,1,9,9
"2017-09-20 15:39:20.076",1505914760076,56,64,58,60,-1053,-42,121,2081,22,299,2,9,9
"2017-09-20 15:39:21.091",1505914761091,61,59,56,150,-1106,-23,111,2282,1,222,2,2,2
"2017-09-20 15:39:21.141",1505914761141,55,66,60,82,-1034,7,95,2318,2,231,2,3,1
"2017-09-20 15:39:21.192",1505914761192,50,52,65,197,-1086,-57,140,2088,3,142,1,4,2
"2017-09-20 15:39:21.243",1505914761243,55,69,58,168,-1075,1,111,2151,4,131,1,3,1
"2017-09-20 15:39:21.293",1505914761293,54,73,41,61,-1054,-39,114,28561,5,111,1,1,1
"2017-09-20 15:39:21.341",1505914761341,49,53,62,80,-1099,-38,105,2089,6,223,2,2,3
"2017-09-20 15:39:21.391",1505914761391,63,73,60,73,-1010,31,178,2076,7,243,2,4,3
"2017-09-20 15:39:21.443",1505914761443,53,61,38,79,-1091,-27,60,2035,8,122,1,2,2
"2017-09-20 15:39:21.492",1505914761492,46,62,57,176,-1035,46,86,2118,9,123,1,2,3
"2017-09-20 15:39:21.546",1505914761546,56,50,51,159,-1087,-54,102,2125,10,132,1,3,2
"2017-09-20 15:39:21.593",1505914761593,57,66,64,200,-1051,-51,82,2178,11,141,1,4,1
"2017-09-20 15:39:21.643",1505914761643,59,58,66,80,-1038,-9,68,2144,12,252,2,5,2
"2017-09-20 15:39:21.693",1505914761693,67,63,48,156,-1085,-42,95,2108,13,241,2,4,1
"2017-09-20 15:39:21.742",1505914761742,55,66,62,185,-1053,-51,52,2086,14,232,2,3,2
"2017-09-20 15:39:21.797",1505914761797,53,48,65,110,-1093,-36,114,2111,15,242,2,4,2
"2017-09-20 15:39:21.843",1505914761843,63,65,60,145,-1061,-26,117,2080,16,233,2,3,3
"2017-09-20 15:39:21.900",1505914761900,51,61,56,167,-1099,-51,125,2188,17,212,2,1,2
"2017-09-20 15:39:21.945",1505914761945,65,70,58,83,-1054,-34,125,2216,18,151,1,5,1
"2017-09-20 15:39:21.992",1505914761992,48,68,63,177,-1042,78,66,2498,19,112,1,1,2
"2017-09-20 15:39:22.049",1505914762049,42,54,60,191,-1067,5,121,2544,20,113,1,1,3
"2017-09-20 15:39:22.091",1505914762091,57,63,64,195,-1062,-26,110,2092,21,199,1,9,9
"2017-09-20 15:39:22.148",1505914762148,56,65,58,60,-1054,-38,110,2120,22,299,2,9,9
"2017-09-20 15:39:23.161",1505914763161,62,59,56,150,-1106,-22,108,2295,1,222,2,2,2
"2017-09-20 15:39:23.213",1505914763213,54,66,62,82,-1031,6,93,2311,2,231,2,3,1
"2017-09-20 15:39:23.262",1505914763262,49,53,65,197,-1087,-54,134,2088,3,142,1,4,2
"2017-09-20 15:39:23.314",1505914763314,54,68,58,168,-1072,1,114,2164,4,131,1,3,1
"2017-09-20 15:39:23.365",1505914763365,52,74,40,61,-1054,-38,117,28548,5,111,1,1,1
"2017-09-20 15:39:23.411",1505914763411,48,53,62,80,-1098,-42,95,2083,6,223,2,2,3
"2017-09-20 15:39:23.465",1505914763465,62,72,59,73,-1010,31,180,2070,7,243,2,4,3
"2017-09-20 15:39:23.514",1505914763514,53,63,37,79,-1088,-27,62,2035,8,122,1,2,2
"2017-09-20 15:39:23.562",1505914763562,48,63,57,176,-1030,46,89,2124,9,123,1,2,3
"2017-09-20 15:39:23.616",1505914763616,57,51,50,159,-1086,-52,102,2106,10,132,1,3,2
"2017-09-20 15:39:23.663",1505914763663,57,67,64,200,-1054,-47,81,2152,11,141,1,4,1
"2017-09-20 15:39:23.712",1505914763712,59,58,66,80,-1035,-17,69,2138,12,252,2,5,2
"2017-09-20 15:39:23.763",1505914763763,67,63,49,156,-1086,-39,93,2134,13,241,2,4,1
"2017-09-20 15:39:23.811",1505914763811,56,66,62,185,-1054,-57,53,2106,14,232,2,3,2
"2017-09-20 15:39:23.866",1505914763866,53,48,66,110,-1091,-33,117,2111,15,242,2,4,2
"2017-09-20 15:39:23.914",1505914763914,63,65,59,145,-1062,-22,114,2080,16,233,2,3,3
"2017-09-20 15:39:23.968",1505914763968,52,61,56,167,-1096,-51,121,2188,17,212,2,1,2
"2017-09-20 15:39:24.018",1505914764018,65,70,59,83,-1056,-31,125,2210,18,151,1,5,1
"2017-09-20 15:39:24.062",1505914764062,50,67,63,178,-1042,79,71,2472,19,112,1,1,2
"2017-09-20 15:39:24.123",1505914764123,42,55,61,191,-1072,10,116,2531,20,113,1,1,3
"2017-09-20 15:39:24.163",1505914764163,55,63,64,195,-1062,-22,114,2079,21,199,1,9,9
"2017-09-20 15:39:24.219",1505914764219,56,65,58,60,-1051,-42,117,2114,22,299,2,9,9
"2017-09-20 15:39:25.231",1505914765231,62,59,56,150,-1106,-22,102,2262,1,222,2,2,2
"2017-09-20 15:39:25.283",1505914765283,54,66,61,82,-1035,10,93,2318,2,231,2,3,1
"2017-09-20 15:39:25.334",1505914765334,49,53,65,197,-1087,-55,135,2088,3,142,1,4,2
"2017-09-20 15:39:25.384",1505914765384,55,67,59,168,-1071,1,109,2171,4,131,1,3,1
"2017-09-20 15:39:25.434",1505914765434,53,73,41,61,-1051,-42,113,28548,5,111,1,1,1
"2017-09-20 15:39:25.484",1505914765484,48,53,61,80,-1096,-43,97,2102,6,223,2,2,3
"2017-09-20 15:39:25.535",1505914765535,63,73,60,73,-1010,26,174,2070,7,243,2,4,3
"2017-09-20 15:39:25.585",1505914765585,53,62,38,79,-1091,-26,55,2028,8,122,1,2,2
"2017-09-20 15:39:25.635",1505914765635,45,63,57,176,-1032,46,93,2131,9,123,1,2,3
"2017-09-20 15:39:25.687",1505914765687,56,50,50,159,-1087,-58,103,2106,10,132,1,3,2
"2017-09-20 15:39:25.736",1505914765736,57,66,64,200,-1051,-51,86,2159,11,141,1,4,1
"2017-09-20 15:39:25.782",1505914765782,60,58,67,80,-1037,-6,63,2125,12,252,2,5,2
"2017-09-20 15:39:25.832",1505914765832,67,63,48,156,-1086,-41,98,2134,13,241,2,4,1
"2017-09-20 15:39:25.884",1505914765884,55,66,62,185,-1051,-54,60,2106,14,232,2,3,2
"2017-09-20 15:39:25.939",1505914765939,53,48,65,110,-1094,-34,117,2091,15,242,2,4,2
"2017-09-20 15:39:25.984",1505914765984,63,65,60,145,-1061,-19,121,2073,16,233,2,3,3
"2017-09-20 15:39:26.039",1505914766039,52,60,56,167,-1099,-51,121,2194,17,212,2,1,2
"2017-09-20 15:39:26.085",1505914766085,65,70,58,83,-1054,-33,126,2229,18,151,1,5,1
"2017-09-20 15:39:26.132",1505914766132,48,68,63,178,-1038,77,70,2466,19,112,1,1,2
"2017-09-20 15:39:26.193",1505914766193,42,54,61,191,-1071,5,117,2518,20,113,1,1,3
"2017-09-20 15:39:26.232",1505914766232,56,63,64,195,-1062,-28,122,2079,21,199,1,9,9
"2017-09-20 15:39:26.288",1505914766288,56,65,58,60,-1054,-39,117,2094,22,299,2,9,9
"2017-09-20 15:39:27.301",1505914767301,61,59,57,150,-1106,-25,105,2295,1,222,2,2,2
"2017-09-20 15:39:27.354",1505914767354,54,66,61,82,-1032,9,89,2311,2,231,2,3,1
"2017-09-20 15:39:27.405",1505914767405,49,54,66,197,-1090,-57,136,2101,3,142,1,4,2
"2017-09-20 15:39:27.456",1505914767456,54,68,58,168,-1074,-4,116,2171,4,131,1,3,1
"2017-09-20 15:39:27.508",1505914767508,53,73,41,61,-1054,-35,119,28568,5,111,1,1,1
"2017-09-20 15:39:27.553",1505914767553,48,53,62,80,-1095,-42,95,2089,6,223,2,2,3
"2017-09-20 15:39:27.607",1505914767607,63,73,59,73,-1007,29,182,2089,7,243,2,4,3
"2017-09-20 15:39:27.657",1505914767657,53,62,37,79,-1090,-26,58,2035,8,122,1,2,2
"2017-09-20 15:39:27.706",1505914767706,47,62,58,176,-1030,42,86,2131,9,123,1,2,3
"2017-09-20 15:39:27.756",1505914767756,56,51,50,159,-1086,-57,105,2106,10,132,1,3,2
"2017-09-20 15:39:27.805",1505914767805,57,67,64,200,-1047,-52,78,2152,11,141,1,4,1
"2017-09-20 15:39:27.854",1505914767854,59,58,66,80,-1034,-9,66,2138,12,252,2,5,2
"2017-09-20 15:39:27.902",1505914767902,67,63,49,156,-1086,-42,100,2115,13,241,2,4,1
"2017-09-20 15:39:27.956",1505914767956,56,66,61,185,-1054,-57,49,2106,14,232,2,3,2
"2017-09-20 15:39:28.010",1505914768010,53,48,65,110,-1093,-34,117,2091,15,242,2,4,2
"2017-09-20 15:39:28.056",1505914768056,63,66,60,145,-1061,-20,125,2073,16,233,2,3,3
"2017-09-20 15:39:28.109",1505914768109,52,62,56,167,-1102,-51,117,2168,17,212,2,1,2
"2017-09-20 15:39:28.157",1505914768157,65,70,58,83,-1055,-28,132,2236,18,151,1,5,1
"2017-09-20 15:39:28.205",1505914768205,48,68,63,178,-1039,74,69,2466,19,112,1,1,2
"2017-09-20 15:39:28.265",1505914768265,42,55,61,191,-1069,10,121,2518,20,113,1,1,3
"2017-09-20 15:39:28.304",1505914768304,56,63,65,195,-1062,-25,106,2072,21,199,1,9,9
"2017-09-20 15:39:28.357",1505914768357,56,64,58,60,-1055,-36,110,2114,22,299,2,9,9
"2017-09-20 15:39:29.375",1505914769375,62,58,57,150,-1104,-23,102,2282,1,222,2,2,2
"2017-09-20 15:39:29.423",1505914769423,55,66,61,82,-1035,14,95,2318,2,231,2,3,1
"2017-09-20 15:39:29.473",1505914769473,50,52,66,197,-1090,-54,137,2101,3,142,1,4,2
"2017-09-20 15:39:29.527",1505914769527,54,67,59,168,-1071,1,116,2151,4,131,1,3,1
"2017-09-20 15:39:29.576",1505914769576,53,73,41,61,-1054,-38,110,28542,5,111,1,1,1
"2017-09-20 15:39:29.625",1505914769625,48,52,62,80,-1098,-46,98,2089,6,223,2,2,3
"2017-09-20 15:39:29.676",1505914769676,62,72,61,73,-1013,29,178,2076,7,243,2,4,3
"2017-09-20 15:39:29.726",1505914769726,53,62,38,79,-1090,-27,54,2028,8,122,1,2,2
"2017-09-20 15:39:29.774",1505914769774,45,63,57,176,-1031,42,93,2124,9,123,1,2,3
"2017-09-20 15:39:29.830",1505914769830,56,51,50,159,-1088,-51,103,2106,10,132,1,3,2
"2017-09-20 15:39:29.876",1505914769876,57,67,63,200,-1056,-51,84,2152,11,141,1,4,1
"2017-09-20 15:39:29.926",1505914769926,60,58,66,80,-1037,-9,66,2131,12,252,2,5,2
"2017-09-20 15:39:29.976",1505914769976,67,63,49,156,-1086,-43,98,2115,13,241,2,4,1
"2017-09-20 15:39:30.025",1505914770025,55,66,61,185,-1055,-58,50,2106,14,232,2,3,2
"2017-09-20 15:39:30.081",1505914770081,54,48,65,110,-1094,-35,116,2111,15,242,2,4,2
"2017-09-20 15:39:30.125",1505914770125,63,65,60,145,-1062,-22,129,2093,16,233,2,3,3
"2017-09-20 15:39:30.183",1505914770183,52,60,56,167,-1104,-50,121,2149,17,212,2,1,2
"2017-09-20 15:39:30.228",1505914770228,66,71,58,83,-1054,-33,133,2216,18,151,1,5,1
"2017-09-20 15:39:30.274",1505914770274,48,68,63,178,-1038,78,66,2466,19,112,1,1,2
"2017-09-20 15:39:30.333",1505914770333,43,55,61,191,-1067,5,114,2499,20,113,1,1,3
"2017-09-20 15:39:30.374",1505914770374,56,63,64,195,-1062,-27,110,2072,21,199,1,9,9
"2017-09-20 15:39:30.429",1505914770429,56,64,57,60,-1053,-35,114,2094,22,299,2,9,9
"2017-09-20 15:39:31.445",1505914771445,62,59,57,150,-1104,-27,106,2282,1,222,2,2,2
"2017-09-20 15:39:31.494",1505914771494,54,67,61,82,-1031,6,95,2305,2,231,2,3,1
"2017-09-20 15:39:31.545",1505914771545,50,53,66,197,-1088,-54,137,2101,3,142,1,4,2
"2017-09-20 15:39:31.596",1505914771596,55,68,58,168,-1072,4,111,2145,4,131,1,3,1
"2017-09-20 15:39:31.649",1505914771649,53,74,40,61,-1051,-34,116,28561,5,111,1,1,1
"2017-09-20 15:39:31.694",1505914771694,47,53,62,80,-1094,-42,98,2096,6,223,2,2,3
"2017-09-20 15:39:31.746",1505914771746,63,72,60,73,-1010,30,173,2089,7,243,2,4,3
"2017-09-20 15:39:31.801",1505914771801,53,62,37,79,-1093,-22,58,2028,8,122,1,2,2
