Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:23:00.527",1505917380527,61,60,57,6,-1102,-19,102,2119,1,113,1,1,3
"2017-09-20 16:23:00.579",1505917380579,55,66,61,4,-1037,10,92,2207,2,231,2,3,1
"2017-09-20 16:23:00.630",1505917380630,48,52,66,8,-1086,-54,140,2055,3,152,1,5,2
"2017-09-20 16:23:00.678",1505917380678,56,68,58,7,-1074,-3,113,2119,4,121,1,2,1
"2017-09-20 16:23:00.731",1505917380731,53,74,45,3,-1053,-44,117,28535,5,223,2,2,3
"2017-09-20 16:23:00.778",1505917380778,49,53,62,3,-1099,-44,97,2089,6,242,2,4,2
"2017-09-20 16:23:00.829",1505917380829,63,72,59,3,-1010,26,185,2070,7,222,2,2,2
"2017-09-20 16:23:00.884",1505917380884,53,62,37,3,-1088,-27,55,2028,8,211,2,1,1
"2017-09-20 16:23:00.930",1505917380930,47,63,57,8,-1032,44,95,2105,9,142,1,4,2
"2017-09-20 16:23:00.983",1505917380983,56,52,50,6,-1090,-57,94,2099,10,133,1,3,3
"2017-09-20 16:23:01.029",1505917381029,57,67,63,8,-1053,-47,84,2159,11,141,1,4,1
"2017-09-20 16:23:01.077",1505917381077,59,58,67,4,-1038,-9,65,2131,12,232,2,3,2
"2017-09-20 16:23:01.129",1505917381129,67,63,47,6,-1087,-34,93,2115,13,112,1,1,2
"2017-09-20 16:23:01.179",1505917381179,56,67,62,7,-1054,-51,52,2067,14,132,1,3,2
"2017-09-20 16:23:01.234",1505917381234,52,48,65,5,-1093,-31,113,2091,15,251,2,5,1
"2017-09-20 16:23:01.279",1505917381279,63,65,60,5,-1062,-18,129,2028,16,123,1,2,3
"2017-09-20 16:23:01.334",1505917381334,52,62,57,6,-1094,-47,127,2064,17,153,1,5,3
"2017-09-20 16:23:01.383",1505917381383,65,71,58,4,-1053,-27,132,2132,18,221,2,2,1
"2017-09-20 16:23:01.427",1505917381427,50,68,63,11,-1038,71,78,2212,19,131,1,3,1
"2017-09-20 16:23:01.490",1505917381490,43,55,61,8,-1074,5,121,2161,20,151,1,5,1
"2017-09-20 16:23:01.531",1505917381531,56,63,64,8,-1061,-25,110,2124,21,199,1,9,9
