Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 15:05:36.401",1506085536401,45,59,63,41,-1110,-20,94,2256,1,151,1,5,1
"2017-09-22 15:05:36.455",1506085536455,66,71,60,17,-1035,10,89,2240,2,221,2,2,1
"2017-09-22 15:05:36.503",1506085536503,53,53,63,17,-1088,-47,130,2133,3,242,2,4,2
"2017-09-22 15:05:36.554",1506085536554,61,57,64,18,-1071,-3,102,2184,4,252,2,5,2
"2017-09-22 15:05:36.606",1506085536606,53,66,53,15,-1055,-49,114,2015,5,212,2,1,2
"2017-09-22 15:05:36.655",1506085536655,57,59,52,29,-1098,-52,101,2115,6,113,1,1,3
"2017-09-22 15:05:36.706",1506085536706,58,66,66,39,-1013,23,164,2167,7,141,1,4,1
"2017-09-22 15:05:36.757",1506085536757,42,53,39,32,-1093,-30,54,2093,8,111,1,1,1
"2017-09-22 15:05:36.806",1506085536806,59,61,64,15,-1032,47,86,2222,9,232,2,3,2
"2017-09-22 15:05:36.859",1506085536859,55,73,49,13,-1088,-59,97,2249,10,223,2,2,3
"2017-09-22 15:05:36.904",1506085536904,52,65,63,14,-1053,-47,82,-24393,11,233,2,3,3
"2017-09-22 15:05:36.955",1506085536955,48,68,64,43,-1038,-18,54,2216,12,131,1,3,1
"2017-09-22 15:05:37.005",1506085537005,50,53,66,37,-1086,-39,76,2193,13,152,1,5,2
"2017-09-22 15:05:37.054",1506085537054,54,62,55,37,-1054,-54,41,2080,14,153,1,5,3
"2017-09-22 15:05:37.110",1506085537110,56,67,57,39,-1094,-34,109,2182,15,121,1,2,1
"2017-09-22 15:05:37.156",1506085537156,53,66,60,17,-1062,-27,113,2132,16,231,2,3,1
"2017-09-22 15:05:37.209",1506085537209,52,55,66,20,-1099,-51,121,2188,17,251,2,5,1
"2017-09-22 15:05:37.259",1506085537259,63,66,59,30,-1051,-42,116,2099,18,123,1,2,3
"2017-09-22 15:05:37.305",1506085537305,55,60,65,18,-1039,69,54,2271,19,241,2,4,1
"2017-09-22 15:05:37.366",1506085537366,62,70,48,17,-1072,1,110,2187,20,211,2,1,1
"2017-09-22 15:05:37.406",1506085537406,52,62,63,40,-1061,-31,98,2176,21,199,1,9,9
"2017-09-22 15:05:37.459",1506085537459,57,61,59,12,-1054,-41,127,2179,22,299,2,9,9
"2017-09-22 15:05:38.475",1506085538475,46,59,63,41,-1107,-20,92,2256,1,151,1,5,1
"2017-09-22 15:05:38.523",1506085538523,66,71,61,17,-1035,10,86,2253,2,221,2,2,1
"2017-09-22 15:05:38.576",1506085538576,52,53,64,18,-1093,-47,135,2120,3,242,2,4,2
"2017-09-22 15:05:38.626",1506085538626,61,57,65,18,-1072,-3,108,2184,4,252,2,5,2
"2017-09-22 15:05:38.679",1506085538679,55,66,52,15,-1054,-49,108,1989,5,212,2,1,2
"2017-09-22 15:05:38.724",1506085538724,57,59,52,29,-1099,-55,102,2115,6,113,1,1,3
"2017-09-22 15:05:38.777",1506085538777,58,66,66,39,-1015,29,166,2174,7,141,1,4,1
"2017-09-22 15:05:38.827",1506085538827,42,53,39,32,-1090,-31,61,2106,8,111,1,1,1
"2017-09-22 15:05:38.875",1506085538875,57,61,65,15,-1031,46,85,2209,9,232,2,3,2
"2017-09-22 15:05:38.928",1506085538928,55,72,49,13,-1086,-59,95,2242,10,223,2,2,3
"2017-09-22 15:05:38.975",1506085538975,51,65,63,14,-1050,-54,78,-24413,11,233,2,3,3
"2017-09-22 15:05:39.027",1506085539027,48,68,63,43,-1032,-20,54,2196,12,131,1,3,1
"2017-09-22 15:05:39.077",1506085539077,51,53,66,37,-1090,-39,73,2206,13,152,1,5,2
"2017-09-22 15:05:39.127",1506085539127,53,62,54,37,-1054,-52,41,2086,14,153,1,5,3
"2017-09-22 15:05:39.178",1506085539178,56,66,56,39,-1093,-33,102,2156,15,121,1,2,1
"2017-09-22 15:05:39.229",1506085539229,52,65,61,17,-1062,-31,106,2112,16,231,2,3,1
"2017-09-22 15:05:39.284",1506085539284,53,55,66,20,-1102,-52,116,2194,17,251,2,5,1
"2017-09-22 15:05:39.329",1506085539329,63,66,58,30,-1055,-36,124,2093,18,123,1,2,3
"2017-09-22 15:05:39.373",1506085539373,55,61,66,18,-1040,74,54,2271,19,241,2,4,1
"2017-09-22 15:05:39.437",1506085539437,63,69,48,17,-1072,5,111,2167,20,211,2,1,1
"2017-09-22 15:05:39.476",1506085539476,51,62,62,40,-1056,-30,92,2176,21,199,1,9,9
"2017-09-22 15:05:39.530",1506085539530,57,61,59,12,-1054,-42,126,2179,22,299,2,9,9
"2017-09-22 15:05:40.547",1506085540547,46,59,63,41,-1106,-27,97,2256,1,151,1,5,1
"2017-09-22 15:05:40.597",1506085540597,66,70,60,17,-1035,10,89,2253,2,221,2,2,1
"2017-09-22 15:05:40.645",1506085540645,53,53,63,18,-1087,-47,132,2133,3,242,2,4,2
"2017-09-22 15:05:40.697",1506085540697,61,57,64,18,-1078,-4,98,2171,4,252,2,5,2
"2017-09-22 15:05:40.747",1506085540747,55,67,52,15,-1051,-50,116,2009,5,212,2,1,2
"2017-09-22 15:05:40.795",1506085540795,57,60,52,30,-1095,-55,100,2102,6,113,1,1,3
"2017-09-22 15:05:40.847",1506085540847,58,65,65,39,-1013,26,166,2193,7,141,1,4,1
"2017-09-22 15:05:40.899",1506085540899,41,53,40,32,-1090,-31,61,2087,8,111,1,1,1
"2017-09-22 15:05:40.948",1506085540948,58,61,64,15,-1026,42,86,2202,9,232,2,3,2
"2017-09-22 15:05:41.002",1506085541002,55,72,49,13,-1086,-60,97,2255,10,223,2,2,3
"2017-09-22 15:05:41.049",1506085541049,51,65,63,14,-1054,-51,78,-24393,11,233,2,3,3
"2017-09-22 15:05:41.097",1506085541097,48,69,64,44,-1032,-19,57,2229,12,131,1,3,1
"2017-09-22 15:05:41.145",1506085541145,51,53,66,37,-1087,-44,78,2193,13,152,1,5,2
"2017-09-22 15:05:41.197",1506085541197,54,63,54,37,-1058,-51,45,2080,14,153,1,5,3
"2017-09-22 15:05:41.249",1506085541249,56,66,56,40,-1094,-34,102,2156,15,121,1,2,1
"2017-09-22 15:05:41.299",1506085541299,52,65,61,18,-1061,-27,108,2132,16,231,2,3,1
"2017-09-22 15:05:41.355",1506085541355,52,55,66,20,-1099,-54,121,2175,17,251,2,5,1
"2017-09-22 15:05:41.399",1506085541399,63,67,59,30,-1058,-38,122,2080,18,123,1,2,3
"2017-09-22 15:05:41.447",1506085541447,55,60,66,18,-1042,77,61,2290,19,241,2,4,1
"2017-09-22 15:05:41.504",1506085541504,63,70,48,17,-1072,1,116,2161,20,211,2,1,1
"2017-09-22 15:05:41.545",1506085541545,51,62,63,40,-1058,-31,92,2163,21,199,1,9,9
"2017-09-22 15:05:41.603",1506085541603,57,61,59,13,-1051,-42,121,2185,22,299,2,9,9
"2017-09-22 15:05:42.616",1506085542616,46,60,63,41,-1106,-25,90,2249,1,151,1,5,1
"2017-09-22 15:05:42.667",1506085542667,66,70,60,17,-1032,10,86,2240,2,221,2,2,1
"2017-09-22 15:05:42.715",1506085542715,52,54,64,18,-1090,-49,132,2114,3,242,2,4,2
"2017-09-22 15:05:42.768",1506085542768,61,57,65,18,-1075,-1,102,2184,4,252,2,5,2
"2017-09-22 15:05:42.821",1506085542821,55,67,52,15,-1051,-46,111,2015,5,212,2,1,2
"2017-09-22 15:05:42.867",1506085542867,57,59,52,30,-1099,-54,103,2115,6,113,1,1,3
"2017-09-22 15:05:42.920",1506085542920,58,65,65,39,-1010,29,166,2174,7,141,1,4,1
"2017-09-22 15:05:42.969",1506085542969,41,53,39,32,-1093,-27,61,2106,8,111,1,1,1
"2017-09-22 15:05:43.019",1506085543019,57,60,65,15,-1030,45,82,2209,9,232,2,3,2
"2017-09-22 15:05:43.071",1506085543071,55,73,49,13,-1090,-60,95,2249,10,223,2,2,3
"2017-09-22 15:05:43.120",1506085543120,52,65,63,14,-1050,-49,77,-24400,11,233,2,3,3
"2017-09-22 15:05:43.166",1506085543166,48,69,64,44,-1032,-20,55,2216,12,131,1,3,1
"2017-09-22 15:05:43.217",1506085543217,51,53,66,37,-1087,-42,79,2193,13,152,1,5,2
"2017-09-22 15:05:43.266",1506085543266,54,63,54,37,-1054,-54,44,2080,14,153,1,5,3
"2017-09-22 15:05:43.321",1506085543321,56,66,57,40,-1093,-34,105,2163,15,121,1,2,1
"2017-09-22 15:05:43.367",1506085543367,52,65,60,18,-1067,-33,102,2125,16,231,2,3,1
"2017-09-22 15:05:43.423",1506085543423,53,55,66,20,-1095,-52,116,2168,17,251,2,5,1
"2017-09-22 15:05:43.471",1506085543471,63,66,59,30,-1056,-38,122,2080,18,123,1,2,3
"2017-09-22 15:05:43.515",1506085543515,55,60,66,18,-1038,70,57,2271,19,241,2,4,1
"2017-09-22 15:05:43.577",1506085543577,62,70,48,17,-1074,7,108,2180,20,211,2,1,1
"2017-09-22 15:05:43.618",1506085543618,51,62,62,40,-1063,-31,95,2176,21,199,1,9,9
"2017-09-22 15:05:43.673",1506085543673,57,61,59,13,-1053,-42,125,2172,22,299,2,9,9
"2017-09-22 15:05:44.686",1506085544686,46,59,63,41,-1109,-22,89,2249,1,151,1,5,1
"2017-09-22 15:05:44.737",1506085544737,66,70,60,17,-1035,13,87,2240,2,221,2,2,1
"2017-09-22 15:05:44.788",1506085544788,53,53,63,18,-1090,-43,137,2120,3,242,2,4,2
"2017-09-22 15:05:44.840",1506085544840,61,56,65,18,-1074,-4,101,2184,4,252,2,5,2
"2017-09-22 15:05:44.892",1506085544892,54,66,52,15,-1051,-51,106,2015,5,212,2,1,2
"2017-09-22 15:05:44.937",1506085544937,58,60,52,30,-1099,-54,105,2096,6,113,1,1,3
"2017-09-22 15:05:44.991",1506085544991,58,65,66,39,-1010,28,169,2180,7,141,1,4,1
"2017-09-22 15:05:45.043",1506085545043,41,53,39,32,-1090,-27,61,2087,8,111,1,1,1
"2017-09-22 15:05:45.087",1506085545087,58,60,65,15,-1030,45,94,2189,9,232,2,3,2
"2017-09-22 15:05:45.144",1506085545144,55,72,48,13,-1083,-65,93,2236,10,223,2,2,3
"2017-09-22 15:05:45.189",1506085545189,51,65,63,14,-1051,-49,78,-24400,11,233,2,3,3
"2017-09-22 15:05:45.237",1506085545237,48,69,63,44,-1035,-18,57,2209,12,131,1,3,1
"2017-09-22 15:05:45.288",1506085545288,50,53,66,37,-1083,-42,79,2206,13,152,1,5,2
