Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 15:00:51.280",1505912451280,44,53,66,2,-1103,-19,102,2087,1,253,2,5,3
"2017-09-20 15:00:51.330",1505912451330,53,51,65,3,-1038,7,92,2116,2,251,2,5,1
"2017-09-20 15:00:51.381",1505912451381,52,58,56,6,-1087,-51,137,1945,3,153,1,5,3
"2017-09-20 15:00:51.434",1505912451434,56,67,64,5,-1072,9,113,2008,4,132,1,3,2
"2017-09-20 15:00:51.484",1505912451484,54,60,63,3,-1050,-39,116,28496,5,241,2,4,1
"2017-09-20 15:00:51.534",1505912451534,61,67,47,3,-1101,-54,92,1998,6,211,2,1,1
"2017-09-20 15:00:51.583",1505912451583,62,73,59,2,-1007,29,177,2005,7,222,2,2,2
"2017-09-20 15:00:51.636",1505912451636,54,57,51,4,-1094,-22,61,1898,8,123,1,2,3
"2017-09-20 15:00:51.682",1505912451682,59,57,63,2,-1030,37,87,2033,9,252,2,5,2
"2017-09-20 15:00:51.735",1505912451735,54,54,64,2,-1088,-49,92,2047,10,243,2,4,3
"2017-09-20 15:00:51.783",1505912451783,57,65,63,2,-1051,-47,84,2068,11,233,2,3,3
"2017-09-20 15:00:51.832",1505912451832,52,66,62,3,-1035,-19,71,2053,12,231,2,3,1
"2017-09-20 15:00:51.883",1505912451883,54,52,64,2,-1086,-28,90,2056,13,242,2,4,2
"2017-09-20 15:00:51.932",1505912451932,57,69,59,6,-1055,-43,61,1969,14,122,1,2,2
"2017-09-20 15:00:51.986",1505912451986,53,64,63,7,-1090,-30,109,2033,15,141,1,4,1
"2017-09-20 15:00:52.032",1505912452032,57,59,58,5,-1058,-27,122,1943,16,143,1,4,3
"2017-09-20 15:00:52.089",1505912452089,54,57,52,5,-1096,-42,134,1986,17,133,1,3,3
"2017-09-20 15:00:52.138",1505912452138,67,63,39,5,-1054,-35,130,1969,18,112,1,1,2
"2017-09-20 15:00:52.183",1505912452183,47,67,64,6,-1035,74,70,2141,19,131,1,3,1
"2017-09-20 15:00:52.240",1505912452240,38,63,42,5,-1071,5,117,2044,20,111,1,1,1
"2017-09-20 15:00:52.281",1505912452281,50,60,63,7,-1059,-28,103,2040,21,199,1,9,9
"2017-09-20 15:00:52.339",1505912452339,57,65,59,2,-1051,-38,121,2068,22,299,2,9,9
"2017-09-20 15:00:53.351",1505912453351,44,53,67,2,-1099,-22,105,2074,1,253,2,5,3
"2017-09-20 15:00:53.405",1505912453405,54,51,65,3,-1032,9,90,2103,2,251,2,5,1
"2017-09-20 15:00:53.455",1505912453455,52,57,56,6,-1091,-51,133,1958,3,153,1,5,3
"2017-09-20 15:00:53.502",1505912453502,57,67,63,5,-1071,10,117,2008,4,132,1,3,2
"2017-09-20 15:00:53.554",1505912453554,55,60,64,3,-1051,-43,108,28496,5,241,2,4,1
"2017-09-20 15:00:53.604",1505912453604,61,68,48,3,-1099,-55,89,2011,6,211,2,1,1
"2017-09-20 15:00:53.654",1505912453654,63,73,59,2,-1011,28,180,2011,7,222,2,2,2
"2017-09-20 15:00:53.707",1505912453707,55,57,51,4,-1094,-27,69,1905,8,123,1,2,3
"2017-09-20 15:00:53.753",1505912453753,59,57,63,2,-1032,42,92,2033,9,252,2,5,2
"2017-09-20 15:00:53.807",1505912453807,54,56,64,2,-1087,-51,100,2041,10,243,2,4,3
"2017-09-20 15:00:53.854",1505912453854,57,65,64,2,-1048,-50,73,2055,11,233,2,3,3
"2017-09-20 15:00:53.903",1505912453903,53,65,62,3,-1035,-17,70,2053,12,231,2,3,1
"2017-09-20 15:00:53.953",1505912453953,54,51,65,2,-1086,-27,94,2056,13,242,2,4,2
"2017-09-20 15:00:54.003",1505912454003,57,68,59,6,-1055,-50,57,1963,14,122,1,2,2
"2017-09-20 15:00:54.056",1505912454056,53,64,63,7,-1093,-31,121,2033,15,141,1,4,1
"2017-09-20 15:00:54.106",1505912454106,57,59,58,5,-1059,-27,119,1924,16,143,1,4,3
"2017-09-20 15:00:54.160",1505912454160,55,56,52,5,-1094,-42,133,1980,17,133,1,3,3
"2017-09-20 15:00:54.206",1505912454206,66,63,39,5,-1053,-33,129,1969,18,112,1,1,2
"2017-09-20 15:00:54.253",1505912454253,47,68,63,6,-1035,77,69,2141,19,131,1,3,1
"2017-09-20 15:00:54.313",1505912454313,40,64,42,5,-1075,5,113,2024,20,111,1,1,1
"2017-09-20 15:00:54.352",1505912454352,51,61,63,7,-1062,-28,106,2040,21,199,1,9,9
"2017-09-20 15:00:54.410",1505912454410,57,65,58,2,-1051,-42,121,2068,22,299,2,9,9
"2017-09-20 15:00:55.423",1505912455423,44,52,66,2,-1102,-17,105,2074,1,253,2,5,3
