Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 11:22:50.473",1506072170473,63,74,60,3,-1104,-19,92,2015,1,222,2,2,2
"2017-09-22 11:22:50.522",1506072170522,54,60,57,6,-1040,5,74,1993,2,153,1,5,3
"2017-09-22 11:22:50.573",1506072170573,48,67,63,10,-1088,-46,140,1912,3,131,1,3,1
"2017-09-22 11:22:50.626",1506072170626,39,51,64,3,-1074,5,102,1963,4,253,2,5,3
"2017-09-22 11:22:50.675",1506072170675,54,69,56,2,-1051,-43,110,28405,5,213,2,1,3
"2017-09-22 11:22:50.725",1506072170725,53,64,59,4,-1102,-50,97,1933,6,231,2,3,1
"2017-09-22 11:22:50.777",1506072170777,54,51,66,4,-1010,25,153,1966,7,251,2,5,1
"2017-09-22 11:22:50.826",1506072170826,57,55,43,6,-1094,-27,61,1846,8,242,2,4,2
"2017-09-22 11:22:50.873",1506072170873,53,53,61,3,-1030,42,89,1962,9,112,1,1,2
"2017-09-22 11:22:50.929",1506072170929,59,56,63,4,-1086,-60,87,1976,10,252,2,5,2
"2017-09-22 11:22:50.975",1506072170975,62,70,52,4,-1048,-49,76,2022,11,211,2,1,1
"2017-09-22 11:22:51.023",1506072171023,57,65,63,3,-1035,-18,52,1975,12,233,2,3,3
"2017-09-22 11:22:51.073",1506072171073,54,67,54,7,-1086,-35,81,1985,13,121,1,2,1
"2017-09-22 11:22:51.125",1506072171125,59,70,63,8,-1056,-49,47,28522,14,122,1,2,2
"2017-09-22 11:22:51.181",1506072171181,60,56,55,6,-1086,-31,108,1922,15,113,1,1,3
"2017-09-22 11:22:51.227",1506072171227,57,59,57,7,-1061,-30,114,1865,16,143,1,4,3
"2017-09-22 11:22:51.279",1506072171279,63,65,62,6,-1099,-41,125,1915,17,123,1,2,3
"2017-09-22 11:22:51.328",1506072171328,53,66,64,8,-1054,-33,117,1950,18,141,1,4,1
"2017-09-22 11:22:51.373",1506072171373,56,75,46,2,-1035,66,57,2050,19,223,2,2,3
"2017-09-22 11:22:51.434",1506072171434,56,66,63,7,-1069,4,110,1920,20,132,1,3,2
"2017-09-22 11:22:51.473",1506072171473,48,61,63,8,-1063,-28,100,1955,21,199,1,9,9
"2017-09-22 11:22:51.530",1506072171530,55,62,59,2,-1050,-49,114,1997,22,299,2,9,9
"2017-09-22 11:22:52.543",1506072172543,63,74,61,3,-1104,-18,94,2002,1,222,2,2,2
"2017-09-22 11:22:52.595",1506072172595,54,58,57,6,-1037,10,73,1999,2,153,1,5,3
"2017-09-22 11:22:52.645",1506072172645,48,66,62,10,-1086,-50,134,1906,3,131,1,3,1
"2017-09-22 11:22:52.697",1506072172697,39,52,64,3,-1071,5,105,1956,4,253,2,5,3
"2017-09-22 11:22:52.747",1506072172747,53,69,56,2,-1051,-42,110,28392,5,213,2,1,3
"2017-09-22 11:22:52.794",1506072172794,53,64,59,4,-1102,-51,89,1933,6,231,2,3,1
"2017-09-22 11:22:52.848",1506072172848,55,51,67,4,-1007,21,162,1959,7,251,2,5,1
"2017-09-22 11:22:52.900",1506072172900,57,54,42,6,-1095,-31,57,1833,8,242,2,4,2
"2017-09-22 11:22:52.944",1506072172944,53,52,61,3,-1026,46,89,1981,9,112,1,1,2
"2017-09-22 11:22:53.001",1506072173001,59,56,63,4,-1087,-66,82,1995,10,252,2,5,2
"2017-09-22 11:22:53.045",1506072173045,61,70,52,4,-1054,-50,74,2022,11,211,2,1,1
"2017-09-22 11:22:53.095",1506072173095,57,65,63,3,-1038,-18,52,1956,12,233,2,3,3
"2017-09-22 11:22:53.145",1506072173145,53,67,54,7,-1086,-34,82,1985,13,121,1,2,1
"2017-09-22 11:22:53.194",1506072173194,60,70,62,8,-1058,-54,39,28502,14,122,1,2,2
"2017-09-22 11:22:53.251",1506072173251,60,54,55,6,-1088,-31,105,1903,15,113,1,1,3
"2017-09-22 11:22:53.298",1506072173298,56,59,57,7,-1062,-30,117,1865,16,143,1,4,3
"2017-09-22 11:22:53.351",1506072173351,62,66,62,6,-1094,-42,132,1915,17,123,1,2,3
