Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:48:33.959",1505918913959,63,66,63,30,-1103,-19,110,2152,1,123,1,2,3
"2017-09-20 16:48:34.012",1505918914012,57,69,61,30,-1035,14,98,2162,2,122,1,2,2
"2017-09-20 16:48:34.063",1505918914063,53,62,62,34,-1090,-51,141,2055,3,132,1,3,2
"2017-09-20 16:48:34.113",1505918914113,60,59,57,28,-1078,1,117,2086,4,113,1,1,3
"2017-09-20 16:48:34.164",1505918914164,56,68,58,12,-1051,-51,111,28548,5,213,2,1,3
"2017-09-20 16:48:34.214",1505918914214,48,66,60,17,-1095,-51,95,2115,6,231,2,3,1
"2017-09-20 16:48:34.262",1505918914262,58,61,63,18,-1013,31,172,2115,7,252,2,5,2
"2017-09-20 16:48:34.315",1505918914315,56,62,50,16,-1093,-30,65,2035,8,221,2,2,1
"2017-09-20 16:48:34.363",1505918914363,52,61,44,31,-1030,37,98,2182,9,111,1,1,1
"2017-09-20 16:48:34.415",1505918914415,54,65,50,35,-1085,-54,106,2197,10,121,1,2,1
"2017-09-20 16:48:34.464",1505918914464,59,63,58,36,-1048,-44,86,2133,11,143,1,4,3
"2017-09-20 16:48:34.513",1505918914513,56,57,36,32,-1035,-15,78,2131,12,133,1,3,3
"2017-09-20 16:48:34.561",1505918914561,50,53,64,16,-1087,-31,94,2167,13,242,2,4,2
"2017-09-20 16:48:34.613",1505918914613,55,59,56,36,-1053,-54,47,2073,14,153,1,5,3
"2017-09-20 16:48:34.665",1505918914665,54,60,63,20,-1093,-26,122,2137,15,241,2,4,1
"2017-09-20 16:48:34.715",1505918914715,58,59,64,15,-1063,-15,117,2060,16,232,2,3,2
"2017-09-20 16:48:34.769",1505918914769,47,63,60,37,-1099,-41,130,2123,17,142,1,4,2
"2017-09-20 16:48:34.814",1505918914814,56,73,46,12,-1058,-35,127,2112,18,223,2,2,3
"2017-09-20 16:48:34.861",1505918914861,46,52,63,14,-1039,76,66,2245,19,253,2,5,3
"2017-09-20 16:48:34.923",1505918914923,52,62,63,37,-1072,17,110,2213,20,141,1,4,1
"2017-09-20 16:48:34.962",1505918914962,54,61,65,39,-1059,-26,113,2131,21,199,1,9,9
"2017-09-20 16:48:35.015",1505918915015,57,60,58,12,-1051,-38,117,2153,22,299,2,9,9
"2017-09-20 16:48:36.032",1505918916032,64,66,63,30,-1101,-19,102,2139,1,123,1,2,3
"2017-09-20 16:48:36.081",1505918916081,58,70,60,30,-1030,10,98,2181,2,122,1,2,2
"2017-09-20 16:48:36.131",1505918916131,53,62,62,34,-1090,-51,142,2068,3,132,1,3,2
"2017-09-20 16:48:36.182",1505918916182,60,58,56,28,-1074,5,111,2086,4,113,1,1,3
"2017-09-20 16:48:36.234",1505918916234,57,68,57,12,-1051,-47,116,28568,5,213,2,1,3
"2017-09-20 16:48:36.285",1505918916285,49,65,60,17,-1099,-54,89,2115,6,231,2,3,1
"2017-09-20 16:48:36.336",1505918916336,58,61,63,18,-1015,26,174,2109,7,252,2,5,2
"2017-09-20 16:48:36.386",1505918916386,56,61,50,16,-1090,-31,61,2054,8,221,2,2,1
"2017-09-20 16:48:36.434",1505918916434,54,62,44,31,-1031,42,89,2157,9,111,1,1,1
"2017-09-20 16:48:36.485",1505918916485,53,65,50,35,-1085,-63,100,2203,10,121,1,2,1
"2017-09-20 16:48:36.534",1505918916534,59,63,58,36,-1051,-47,84,2133,11,143,1,4,3
"2017-09-20 16:48:36.584",1505918916584,56,57,39,32,-1036,-15,74,2112,12,133,1,3,3
"2017-09-20 16:48:36.633",1505918916633,52,52,65,16,-1086,-25,90,2160,13,242,2,4,2
"2017-09-20 16:48:36.682",1505918916682,56,58,55,36,-1054,-52,52,2080,14,153,1,5,3
"2017-09-20 16:48:36.737",1505918916737,53,59,64,20,-1094,-22,117,2143,15,241,2,4,1
"2017-09-20 16:48:36.784",1505918916784,58,59,64,15,-1069,-15,114,2054,16,232,2,3,2
"2017-09-20 16:48:36.838",1505918916838,47,63,61,37,-1102,-39,132,2142,17,142,1,4,2
"2017-09-20 16:48:36.887",1505918916887,55,73,47,12,-1056,-34,130,2099,18,223,2,2,3
"2017-09-20 16:48:36.934",1505918916934,46,54,65,14,-1038,76,61,2264,19,253,2,5,3
"2017-09-20 16:48:36.992",1505918916992,53,63,63,37,-1071,17,117,2213,20,141,1,4,1
"2017-09-20 16:48:37.032",1505918917032,54,62,64,39,-1058,-26,116,2131,21,199,1,9,9
"2017-09-20 16:48:37.088",1505918917088,57,60,57,12,-1054,-35,125,2153,22,299,2,9,9
"2017-09-20 16:48:38.101",1505918918101,63,66,63,30,-1102,-20,98,2145,1,123,1,2,3
"2017-09-20 16:48:38.153",1505918918153,57,70,61,30,-1039,13,93,2155,2,122,1,2,2
"2017-09-20 16:48:38.206",1505918918206,52,61,63,34,-1087,-51,133,2088,3,132,1,3,2
"2017-09-20 16:48:38.256",1505918918256,60,57,57,28,-1074,4,117,2067,4,113,1,1,3
"2017-09-20 16:48:38.305",1505918918305,57,68,58,12,-1056,-50,110,28548,5,213,2,1,3
"2017-09-20 16:48:38.354",1505918918354,49,65,60,18,-1099,-52,93,2115,6,231,2,3,1
"2017-09-20 16:48:38.405",1505918918405,58,60,63,18,-1011,29,174,2115,7,252,2,5,2
"2017-09-20 16:48:38.459",1505918918459,56,61,49,16,-1090,-27,61,2054,8,221,2,2,1
"2017-09-20 16:48:38.504",1505918918504,53,60,45,31,-1031,39,97,2150,9,111,1,1,1
"2017-09-20 16:48:38.560",1505918918560,54,65,50,35,-1086,-59,105,2197,10,121,1,2,1
"2017-09-20 16:48:38.605",1505918918605,59,63,58,36,-1054,-43,86,2133,11,143,1,4,3
"2017-09-20 16:48:38.655",1505918918655,57,58,33,32,-1035,-10,78,2112,12,133,1,3,3
"2017-09-20 16:48:38.705",1505918918705,51,53,64,16,-1088,-27,93,2167,13,242,2,4,2
"2017-09-20 16:48:38.753",1505918918753,54,59,56,36,-1048,-54,53,2067,14,153,1,5,3
"2017-09-20 16:48:38.809",1505918918809,53,60,63,20,-1093,-27,114,2137,15,241,2,4,1
"2017-09-20 16:48:38.856",1505918918856,58,59,64,15,-1061,-18,114,2060,16,232,2,3,2
"2017-09-20 16:48:38.910",1505918918910,47,64,60,37,-1099,-38,133,2136,17,142,1,4,2
"2017-09-20 16:48:38.959",1505918918959,57,73,44,12,-1055,-34,130,2106,18,223,2,2,3
"2017-09-20 16:48:39.002",1505918919002,45,52,64,14,-1037,74,66,2219,19,253,2,5,3
"2017-09-20 16:48:39.065",1505918919065,53,63,63,37,-1074,18,121,2219,20,141,1,4,1
"2017-09-20 16:48:39.105",1505918919105,53,62,64,39,-1061,-26,106,2131,21,199,1,9,9
"2017-09-20 16:48:39.158",1505918919158,57,60,58,12,-1056,-41,125,2166,22,299,2,9,9
"2017-09-20 16:48:40.173",1505918920173,64,67,63,30,-1104,-18,103,2145,1,123,1,2,3
"2017-09-20 16:48:40.224",1505918920224,57,69,61,30,-1034,12,93,2168,2,122,1,2,2
"2017-09-20 16:48:40.276",1505918920276,53,61,61,34,-1087,-50,138,2088,3,132,1,3,2
