Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:51:19.914",1505919079914,63,67,63,6,-1102,-23,105,2145,1,123,1,2,3
"2017-09-20 16:51:19.969",1505919079969,57,70,61,6,-1032,13,98,2168,2,122,1,2,2
"2017-09-20 16:51:20.017",1505919080017,52,62,62,7,-1094,-50,142,2062,3,132,1,3,2
"2017-09-20 16:51:20.066",1505919080066,61,58,58,5,-1072,5,121,2060,4,113,1,1,3
"2017-09-20 16:51:20.120",1505919080120,57,67,59,2,-1050,-51,114,28542,5,213,2,1,3
"2017-09-20 16:51:20.168",1505919080168,50,64,59,4,-1095,-52,98,2115,6,231,2,3,1
"2017-09-20 16:51:20.219",1505919080219,58,60,64,4,-1010,28,174,2115,7,252,2,5,2
"2017-09-20 16:51:20.271",1505919080271,57,62,50,4,-1088,-34,66,2041,8,221,2,2,1
"2017-09-20 16:51:20.319",1505919080319,55,61,45,6,-1032,39,92,2150,9,111,1,1,1
"2017-09-20 16:51:20.373",1505919080373,52,64,51,8,-1086,-62,103,2177,10,121,1,2,1
"2017-09-20 16:51:20.419",1505919080419,59,63,58,9,-1047,-49,76,2133,11,143,1,4,3
"2017-09-20 16:51:20.467",1505919080467,57,56,36,6,-1035,-15,73,2086,12,133,1,3,3
"2017-09-20 16:51:20.518",1505919080518,51,53,63,3,-1090,-27,101,2160,13,242,2,4,2
"2017-09-20 16:51:20.567",1505919080567,55,59,56,7,-1054,-52,53,2054,14,153,1,5,3
"2017-09-20 16:51:20.621",1505919080621,53,59,63,5,-1094,-26,111,2137,15,241,2,4,1
"2017-09-20 16:51:20.668",1505919080668,57,59,64,3,-1061,-20,117,2060,16,232,2,3,2
"2017-09-20 16:51:20.722",1505919080722,48,63,60,9,-1099,-38,130,2136,17,142,1,4,2
"2017-09-20 16:51:20.770",1505919080770,57,73,45,3,-1054,-36,130,2093,18,223,2,2,3
"2017-09-20 16:51:20.817",1505919080817,47,53,65,3,-1039,73,73,2212,19,253,2,5,3
"2017-09-20 16:51:20.877",1505919080877,52,63,63,8,-1071,15,121,2161,20,141,1,4,1
"2017-09-20 16:51:20.917",1505919080917,53,62,64,8,-1059,-26,106,2150,21,199,1,9,9
"2017-09-20 16:51:20.973",1505919080973,57,60,58,2,-1055,-35,117,2127,22,299,2,9,9
