Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 15:58:57.736",1506088737736,54,63,66,33,-1103,-23,100,2230,1,132,1,3,2
"2017-09-22 15:58:57.786",1506088737786,68,59,38,29,-1037,12,93,2214,2,112,1,1,2
"2017-09-22 15:58:57.835",1506088737835,46,54,65,38,-1093,-54,126,2133,3,152,1,5,2
"2017-09-22 15:58:57.887",1506088737887,55,53,63,15,-1071,5,108,2171,4,242,2,4,2
"2017-09-22 15:58:57.936",1506088737936,57,67,51,14,-1054,-49,106,2015,5,212,2,1,2
"2017-09-22 15:58:57.986",1506088737986,48,65,52,34,-1095,-59,98,2174,6,121,1,2,1
"2017-09-22 15:58:58.037",1506088738037,53,58,66,13,-1013,29,162,2148,7,243,2,4,3
"2017-09-22 15:58:58.089",1506088738089,38,50,52,36,-1086,-34,50,2132,8,151,1,5,1
"2017-09-22 15:58:58.135",1506088738135,51,66,62,16,-1032,39,93,2222,9,231,2,3,1
"2017-09-22 15:58:58.189",1506088738189,61,71,55,14,-1091,-63,92,2216,10,222,2,2,2
"2017-09-22 15:58:58.237",1506088738237,56,75,50,13,-1051,-51,86,-24419,11,223,2,2,3
"2017-09-22 15:58:58.286",1506088738286,60,68,56,12,-1037,-15,50,2177,12,213,2,1,3
"2017-09-22 15:58:58.337",1506088738337,63,66,62,28,-1086,-34,84,2167,13,123,1,2,3
"2017-09-22 15:58:58.383",1506088738383,59,57,63,19,-1054,-52,41,2158,14,252,2,5,2
"2017-09-22 15:58:58.441",1506088738441,52,60,54,36,-1091,-31,102,2130,15,153,1,5,3
"2017-09-22 15:58:58.486",1506088738486,53,64,63,12,-1062,-27,105,2099,16,233,2,3,3
"2017-09-22 15:58:58.542",1506088738542,57,68,61,31,-1098,-51,117,2168,17,122,1,2,2
"2017-09-22 15:58:58.588",1506088738588,64,71,62,16,-1051,-42,117,2203,18,221,2,2,1
"2017-09-22 15:58:58.636",1506088738636,49,62,48,31,-1038,68,57,2290,19,111,1,1,1
"2017-09-22 15:58:58.695",1506088738695,57,67,64,36,-1071,4,110,2213,20,141,1,4,1
"2017-09-22 15:58:58.734",1506088738734,53,62,65,38,-1061,-28,90,2209,21,199,1,9,9
"2017-09-22 15:58:58.790",1506088738790,58,57,58,12,-1054,-42,121,2224,22,299,2,9,9
"2017-09-22 15:58:59.803",1506088739803,53,63,65,33,-1106,-17,93,2210,1,132,1,3,2
"2017-09-22 15:58:59.857",1506088739857,67,59,37,29,-1035,12,87,2214,2,112,1,1,2
"2017-09-22 15:58:59.905",1506088739905,46,53,65,38,-1088,-54,133,2133,3,152,1,5,2
"2017-09-22 15:58:59.955",1506088739955,55,53,64,15,-1077,9,109,2190,4,242,2,4,2
"2017-09-22 15:59:00.009",1506088740009,57,66,50,14,-1048,-47,111,2022,5,212,2,1,2
"2017-09-22 15:59:00.057",1506088740057,48,65,52,34,-1096,-58,101,2174,6,121,1,2,1
"2017-09-22 15:59:00.109",1506088740109,55,57,66,13,-1010,36,164,2148,7,243,2,4,3
"2017-09-22 15:59:00.159",1506088740159,39,49,52,36,-1088,-36,47,2113,8,151,1,5,1
"2017-09-22 15:59:00.206",1506088740206,51,66,61,16,-1035,39,95,2222,9,231,2,3,1
"2017-09-22 15:59:00.261",1506088740261,60,71,54,14,-1087,-65,93,2197,10,222,2,2,2
"2017-09-22 15:59:00.305",1506088740305,57,75,50,13,-1051,-54,86,-24413,11,223,2,2,3
"2017-09-22 15:59:00.358",1506088740358,60,69,56,12,-1035,-18,54,2183,12,213,2,1,3
"2017-09-22 15:59:00.406",1506088740406,63,66,62,28,-1083,-36,82,2134,13,123,1,2,3
"2017-09-22 15:59:00.455",1506088740455,59,57,63,19,-1056,-51,41,2171,14,252,2,5,2
"2017-09-22 15:59:00.509",1506088740509,52,60,53,36,-1094,-33,110,2143,15,153,1,5,3
"2017-09-22 15:59:00.557",1506088740557,53,63,62,12,-1062,-30,110,2099,16,233,2,3,3
"2017-09-22 15:59:00.614",1506088740614,57,69,61,31,-1099,-46,125,2149,17,122,1,2,2
"2017-09-22 15:59:00.658",1506088740658,65,71,61,16,-1053,-47,122,2203,18,221,2,2,1
"2017-09-22 15:59:00.704",1506088740704,50,62,48,31,-1037,65,57,2310,19,111,1,1,1
"2017-09-22 15:59:00.764",1506088740764,55,66,64,36,-1070,5,116,2200,20,141,1,4,1
"2017-09-22 15:59:00.806",1506088740806,53,62,64,38,-1061,-31,94,2202,21,199,1,9,9
"2017-09-22 15:59:00.859",1506088740859,57,59,58,12,-1054,-38,124,2224,22,299,2,9,9
"2017-09-22 15:59:01.878",1506088741878,55,63,65,33,-1109,-22,94,2230,1,132,1,3,2
"2017-09-22 15:59:01.928",1506088741928,69,60,38,29,-1037,10,94,2220,2,112,1,1,2
"2017-09-22 15:59:01.975",1506088741975,46,54,65,38,-1087,-51,133,2133,3,152,1,5,2
"2017-09-22 15:59:02.026",1506088742026,54,53,63,15,-1078,7,103,2197,4,242,2,4,2
"2017-09-22 15:59:02.078",1506088742078,56,66,51,14,-1053,-51,114,2015,5,212,2,1,2
"2017-09-22 15:59:02.128",1506088742128,48,66,52,34,-1094,-54,102,2174,6,121,1,2,1
"2017-09-22 15:59:02.177",1506088742177,53,57,66,13,-1013,36,166,2161,7,243,2,4,3
"2017-09-22 15:59:02.232",1506088742232,39,49,52,36,-1090,-34,50,2132,8,151,1,5,1
"2017-09-22 15:59:02.278",1506088742278,51,66,62,16,-1031,41,92,2228,9,231,2,3,1
"2017-09-22 15:59:02.332",1506088742332,61,72,55,14,-1086,-70,89,2229,10,222,2,2,2
"2017-09-22 15:59:02.378",1506088742378,57,75,49,13,-1051,-54,93,-24413,11,223,2,2,3
"2017-09-22 15:59:02.429",1506088742429,60,69,56,12,-1038,-18,55,2183,12,213,2,1,3
"2017-09-22 15:59:02.478",1506088742478,63,65,62,28,-1086,-38,86,2167,13,123,1,2,3
"2017-09-22 15:59:02.525",1506088742525,59,57,63,19,-1053,-54,39,2158,14,252,2,5,2
"2017-09-22 15:59:02.580",1506088742580,52,61,53,36,-1090,-33,106,2130,15,153,1,5,3
"2017-09-22 15:59:02.627",1506088742627,53,64,63,12,-1059,-28,110,2099,16,233,2,3,3
"2017-09-22 15:59:02.683",1506088742683,57,69,61,31,-1096,-49,124,2168,17,122,1,2,2
"2017-09-22 15:59:02.731",1506088742731,65,71,61,16,-1054,-41,121,2197,18,221,2,2,1
"2017-09-22 15:59:02.777",1506088742777,49,63,48,31,-1038,68,53,2277,19,111,1,1,1
"2017-09-22 15:59:02.838",1506088742838,57,67,64,36,-1072,5,108,2213,20,141,1,4,1
"2017-09-22 15:59:02.875",1506088742875,53,61,64,38,-1058,-31,95,2209,21,199,1,9,9
"2017-09-22 15:59:02.931",1506088742931,57,58,58,12,-1048,-43,116,2218,22,299,2,9,9
"2017-09-22 15:59:03.945",1506088743945,54,64,65,33,-1107,-20,93,2223,1,132,1,3,2
"2017-09-22 15:59:03.997",1506088743997,68,59,38,29,-1030,13,89,2220,2,112,1,1,2
"2017-09-22 15:59:04.048",1506088744048,46,54,65,38,-1090,-54,129,2133,3,152,1,5,2
"2017-09-22 15:59:04.098",1506088744098,54,53,63,15,-1074,6,102,2184,4,242,2,4,2
"2017-09-22 15:59:04.150",1506088744150,56,67,50,14,-1053,-50,110,2015,5,212,2,1,2
"2017-09-22 15:59:04.197",1506088744197,48,65,52,34,-1095,-59,102,2174,6,121,1,2,1
"2017-09-22 15:59:04.248",1506088744248,54,58,66,13,-1011,38,164,2148,7,243,2,4,3
"2017-09-22 15:59:04.300",1506088744300,39,49,51,36,-1090,-34,50,2113,8,151,1,5,1
"2017-09-22 15:59:04.347",1506088744347,51,66,62,16,-1030,42,89,2254,9,231,2,3,1
"2017-09-22 15:59:04.400",1506088744400,61,72,55,14,-1090,-66,93,2210,10,222,2,2,2
"2017-09-22 15:59:04.450",1506088744450,57,75,50,13,-1051,-54,87,-24413,11,223,2,2,3
"2017-09-22 15:59:04.499",1506088744499,60,69,56,12,-1035,-17,52,2183,12,213,2,1,3
"2017-09-22 15:59:04.550",1506088744550,63,66,62,28,-1086,-36,85,2167,13,123,1,2,3
"2017-09-22 15:59:04.599",1506088744599,59,57,63,19,-1054,-51,46,2151,14,252,2,5,2
"2017-09-22 15:59:04.653",1506088744653,52,60,54,36,-1093,-34,95,2137,15,153,1,5,3
"2017-09-22 15:59:04.699",1506088744699,53,64,63,12,-1062,-26,110,2099,16,233,2,3,3
"2017-09-22 15:59:04.755",1506088744755,57,69,61,31,-1099,-49,119,2194,17,122,1,2,2
"2017-09-22 15:59:04.801",1506088744801,65,71,61,16,-1054,-42,124,2203,18,221,2,2,1
"2017-09-22 15:59:04.849",1506088744849,49,63,48,31,-1038,69,57,2290,19,111,1,1,1
"2017-09-22 15:59:04.908",1506088744908,56,67,63,36,-1074,5,109,2187,20,141,1,4,1
"2017-09-22 15:59:04.946",1506088744946,54,62,64,38,-1055,-28,97,2209,21,199,1,9,9
"2017-09-22 15:59:05.003",1506088745003,57,58,58,12,-1051,-44,117,2198,22,299,2,9,9
"2017-09-22 15:59:06.018",1506088746018,54,64,65,33,-1104,-27,102,2223,1,132,1,3,2
"2017-09-22 15:59:06.069",1506088746069,68,59,38,29,-1037,17,93,2220,2,112,1,1,2
"2017-09-22 15:59:06.118",1506088746118,46,53,65,38,-1090,-63,130,2153,3,152,1,5,2
"2017-09-22 15:59:06.169",1506088746169,55,54,63,15,-1077,13,105,2184,4,242,2,4,2
"2017-09-22 15:59:06.219",1506088746219,57,66,51,14,-1051,-50,102,2015,5,212,2,1,2
"2017-09-22 15:59:06.267",1506088746267,48,65,52,34,-1102,-51,105,2174,6,121,1,2,1
"2017-09-22 15:59:06.322",1506088746322,53,57,66,13,-1010,33,162,2148,7,243,2,4,3
"2017-09-22 15:59:06.374",1506088746374,39,49,52,36,-1086,-31,50,2126,8,151,1,5,1
"2017-09-22 15:59:06.421",1506088746421,50,66,62,16,-1031,44,93,2228,9,231,2,3,1
"2017-09-22 15:59:06.473",1506088746473,61,72,55,14,-1090,-66,86,2210,10,222,2,2,2
"2017-09-22 15:59:06.519",1506088746519,56,75,50,13,-1051,-54,86,-24413,11,223,2,2,3
"2017-09-22 15:59:06.568",1506088746568,60,68,56,12,-1038,-18,54,2157,12,213,2,1,3
"2017-09-22 15:59:06.618",1506088746618,63,65,61,28,-1088,-36,82,2167,13,123,1,2,3
"2017-09-22 15:59:06.669",1506088746669,59,57,63,19,-1054,-51,46,2151,14,252,2,5,2
