Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 15:02:11.170",1506085331170,46,60,63,9,-1106,-22,100,2301,1,151,1,5,1
"2017-09-22 15:02:11.220",1506085331220,66,69,60,4,-1034,9,89,2272,2,221,2,2,1
"2017-09-22 15:02:11.269",1506085331269,53,50,63,4,-1090,-47,128,2192,3,242,2,4,2
"2017-09-22 15:02:11.323",1506085331323,61,57,65,4,-1072,1,102,2223,4,252,2,5,2
"2017-09-22 15:02:11.374",1506085331374,54,66,51,4,-1054,-46,109,2048,5,212,2,1,2
"2017-09-22 15:02:11.419",1506085331419,57,58,51,6,-1098,-47,102,2174,6,113,1,1,3
"2017-09-22 15:02:11.474",1506085331474,59,64,65,9,-1015,26,166,2252,7,141,1,4,1
"2017-09-22 15:02:11.525",1506085331525,43,53,40,7,-1090,-27,63,2139,8,111,1,1,1
"2017-09-22 15:02:11.572",1506085331572,57,61,64,4,-1032,46,93,2306,9,232,2,3,2
"2017-09-22 15:02:11.624",1506085331624,54,72,49,3,-1090,-59,89,2496,10,223,2,2,3
"2017-09-22 15:02:11.672",1506085331672,51,65,62,3,-1053,-50,82,-24315,11,233,2,3,3
"2017-09-22 15:02:11.721",1506085331721,49,69,63,13,-1038,-18,57,2229,12,131,1,3,1
"2017-09-22 15:02:11.773",1506085331773,52,54,66,8,-1087,-38,70,2225,13,152,1,5,2
"2017-09-22 15:02:11.821",1506085331821,54,63,54,8,-1051,-50,46,2106,14,153,1,5,3
"2017-09-22 15:02:11.873",1506085331873,56,67,56,9,-1096,-34,105,2176,15,121,1,2,1
"2017-09-22 15:02:11.921",1506085331921,52,65,60,4,-1061,-34,113,2138,16,231,2,3,1
"2017-09-22 15:02:11.977",1506085331977,52,56,66,5,-1102,-52,117,2194,17,251,2,5,1
"2017-09-22 15:02:12.023",1506085332023,63,67,59,6,-1054,-39,122,2099,18,123,1,2,3
"2017-09-22 15:02:12.072",1506085332072,55,60,66,4,-1038,74,53,2277,19,241,2,4,1
"2017-09-22 15:02:12.129",1506085332129,63,69,50,4,-1074,4,110,2187,20,211,2,1,1
"2017-09-22 15:02:12.171",1506085332171,51,62,63,9,-1059,-31,93,2176,21,199,1,9,9
"2017-09-22 15:02:12.225",1506085332225,57,61,58,3,-1051,-47,127,2198,22,299,2,9,9
"2017-09-22 15:02:13.240",1506085333240,46,60,63,9,-1107,-19,86,2295,1,151,1,5,1
"2017-09-22 15:02:13.292",1506085333292,66,70,60,4,-1037,14,92,2285,2,221,2,2,1
"2017-09-22 15:02:13.343",1506085333343,53,50,63,4,-1086,-44,132,2166,3,242,2,4,2
"2017-09-22 15:02:13.393",1506085333393,62,55,65,4,-1079,1,105,2236,4,252,2,5,2
"2017-09-22 15:02:13.445",1506085333445,53,67,52,4,-1055,-44,113,2048,5,212,2,1,2
"2017-09-22 15:02:13.494",1506085333494,58,58,51,6,-1096,-54,105,2154,6,113,1,1,3
"2017-09-22 15:02:13.544",1506085333544,59,65,65,9,-1013,25,166,2226,7,141,1,4,1
"2017-09-22 15:02:13.594",1506085333594,42,53,40,7,-1086,-28,68,2158,8,111,1,1,1
"2017-09-22 15:02:13.640",1506085333640,58,61,65,4,-1031,47,89,2332,9,232,2,3,2
"2017-09-22 15:02:13.697",1506085333697,55,72,48,3,-1088,-65,89,2496,10,223,2,2,3
"2017-09-22 15:02:13.741",1506085333741,51,65,63,3,-1048,-51,82,-24309,11,233,2,3,3
"2017-09-22 15:02:13.794",1506085333794,48,69,63,13,-1035,-23,62,2242,12,131,1,3,1
"2017-09-22 15:02:13.844",1506085333844,50,54,66,8,-1086,-46,77,2212,13,152,1,5,2
"2017-09-22 15:02:13.890",1506085333890,54,63,54,8,-1053,-54,41,2125,14,153,1,5,3
"2017-09-22 15:02:13.947",1506085333947,56,66,57,9,-1096,-33,110,2176,15,121,1,2,1
"2017-09-22 15:02:13.995",1506085333995,53,65,60,4,-1059,-27,106,2151,16,231,2,3,1
"2017-09-22 15:02:14.047",1506085334047,51,56,66,5,-1101,-51,119,2194,17,251,2,5,1
"2017-09-22 15:02:14.095",1506085334095,63,67,58,6,-1055,-38,120,2099,18,123,1,2,3
"2017-09-22 15:02:14.142",1506085334142,56,60,66,4,-1038,73,53,2277,19,241,2,4,1
"2017-09-22 15:02:14.200",1506085334200,62,69,49,4,-1071,4,110,2187,20,211,2,1,1
"2017-09-22 15:02:14.242",1506085334242,52,63,62,9,-1062,-28,93,2196,21,199,1,9,9
"2017-09-22 15:02:14.296",1506085334296,57,62,59,3,-1051,-44,122,2185,22,299,2,9,9
"2017-09-22 15:02:15.310",1506085335310,45,60,63,9,-1110,-22,98,2295,1,151,1,5,1
"2017-09-22 15:02:15.360",1506085335360,67,69,61,4,-1030,7,93,2266,2,221,2,2,1
"2017-09-22 15:02:15.412",1506085335412,53,51,63,4,-1088,-43,137,2159,3,242,2,4,2
"2017-09-22 15:02:15.463",1506085335463,62,56,65,4,-1072,-3,110,2223,4,252,2,5,2
"2017-09-22 15:02:15.514",1506085335514,54,66,52,4,-1053,-50,111,2048,5,212,2,1,2
"2017-09-22 15:02:15.562",1506085335562,57,58,51,6,-1094,-58,98,2174,6,113,1,1,3
"2017-09-22 15:02:15.615",1506085335615,60,65,66,9,-1010,28,169,2226,7,141,1,4,1
"2017-09-22 15:02:15.667",1506085335667,43,54,41,7,-1090,-27,54,2158,8,111,1,1,1
"2017-09-22 15:02:15.713",1506085335713,57,61,64,4,-1037,46,92,2332,9,232,2,3,2
"2017-09-22 15:02:15.767",1506085335767,55,73,48,3,-1087,-60,95,2476,10,223,2,2,3
"2017-09-22 15:02:15.814",1506085335814,51,65,63,4,-1048,-52,77,-24328,11,233,2,3,3
