Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-22 14:15:39.381",1506082539381,51,66,61,87,-1102,-18,85,2204,1,231,2,3,1
"2017-09-22 14:15:39.430",1506082539430,47,53,67,175,-1038,10,86,2168,2,152,1,5,2
"2017-09-22 14:15:39.480",1506082539480,52,62,49,169,-1090,-57,125,2088,3,111,1,1,1
"2017-09-22 14:15:39.530",1506082539530,56,74,42,59,-1072,5,103,2067,4,223,2,2,3
"2017-09-22 14:15:39.584",1506082539584,57,55,63,83,-1054,-47,103,28580,5,252,2,5,2
"2017-09-22 14:15:39.630",1506082539630,53,68,56,60,-1099,-51,100,2050,6,213,2,1,3
"2017-09-22 14:15:39.684",1506082539684,46,68,64,175,-1010,31,167,2122,7,131,1,3,1
"2017-09-22 14:15:39.734",1506082539734,40,49,52,182,-1093,-31,52,2035,8,151,1,5,1
"2017-09-22 14:15:39.782",1506082539782,53,57,66,65,-1032,46,89,2124,9,243,2,4,3
"2017-09-22 14:15:39.836",1506082539836,53,61,52,167,-1090,-59,84,2106,10,153,1,5,3
"2017-09-22 14:15:39.883",1506082539883,59,60,54,151,-1051,-50,89,2100,11,113,1,1,3
"2017-09-22 14:15:39.932",1506082539932,61,62,66,77,-1039,-19,41,2138,12,232,2,3,2
"2017-09-22 14:15:39.979",1506082539979,64,71,61,78,-1086,-36,84,2186,13,221,2,2,1
"2017-09-22 14:15:40.030",1506082540030,38,64,62,195,-1051,-50,47,2080,14,142,1,4,2
"2017-09-22 14:15:40.085",1506082540085,52,64,61,70,-1090,-27,108,2052,15,233,2,3,3
"2017-09-22 14:15:40.131",1506082540131,61,70,53,77,-1062,-33,105,2093,16,211,2,1,1
"2017-09-22 14:15:40.187",1506082540187,58,66,63,182,-1102,-42,125,2142,17,141,1,4,1
"2017-09-22 14:15:40.235",1506082540235,62,72,57,71,-1054,-33,121,2080,18,222,2,2,2
"2017-09-22 14:15:40.280",1506082540280,58,70,61,156,-1038,74,60,2186,19,122,1,2,2
"2017-09-22 14:15:40.339",1506082540339,53,57,63,76,-1075,10,116,2115,20,242,2,4,2
"2017-09-22 14:15:40.382",1506082540382,48,62,64,190,-1058,-28,95,2144,21,199,1,9,9
"2017-09-22 14:15:40.436",1506082540436,56,62,59,59,-1055,-49,113,2127,22,299,2,9,9
"2017-09-22 14:15:41.450",1506082541450,52,66,61,87,-1106,-15,93,2204,1,231,2,3,1
"2017-09-22 14:15:41.502",1506082541502,47,54,66,175,-1032,9,86,2168,2,152,1,5,2
"2017-09-22 14:15:41.552",1506082541552,52,63,49,169,-1091,-51,130,2107,3,111,1,1,1
"2017-09-22 14:15:41.603",1506082541603,55,75,42,59,-1075,4,111,2086,4,223,2,2,3
"2017-09-22 14:15:41.653",1506082541653,57,56,63,83,-1051,-47,108,28580,5,252,2,5,2
"2017-09-22 14:15:41.702",1506082541702,53,68,56,60,-1098,-54,93,2070,6,213,2,1,3
"2017-09-22 14:15:41.751",1506082541751,47,67,63,175,-1010,30,167,2115,7,131,1,3,1
"2017-09-22 14:15:41.806",1506082541806,40,49,53,182,-1088,-28,55,2054,8,151,1,5,1
"2017-09-22 14:15:41.850",1506082541850,53,56,65,65,-1030,47,90,2118,9,243,2,4,3
"2017-09-22 14:15:41.905",1506082541905,54,62,52,167,-1087,-62,85,2093,10,153,1,5,3
"2017-09-22 14:15:41.951",1506082541951,60,61,55,151,-1054,-44,86,2100,11,113,1,1,3
"2017-09-22 14:15:42.000",1506082542000,60,62,66,77,-1035,-25,53,2131,12,232,2,3,2
"2017-09-22 14:15:42.050",1506082542050,66,71,61,78,-1087,-38,86,2167,13,221,2,2,1
"2017-09-22 14:15:42.101",1506082542101,43,64,61,195,-1051,-47,49,2080,14,142,1,4,2
"2017-09-22 14:15:42.157",1506082542157,51,65,61,70,-1090,-31,98,2078,15,233,2,3,3
"2017-09-22 14:15:42.202",1506082542202,61,69,52,77,-1058,-36,113,2073,16,211,2,1,1
"2017-09-22 14:15:42.257",1506082542257,58,65,64,182,-1096,-47,119,2149,17,141,1,4,1
"2017-09-22 14:15:42.304",1506082542304,62,73,58,71,-1053,-36,124,2093,18,222,2,2,2
"2017-09-22 14:15:42.352",1506082542352,58,70,61,156,-1035,73,57,2206,19,122,1,2,2
"2017-09-22 14:15:42.410",1506082542410,53,57,63,76,-1070,10,110,2109,20,242,2,4,2
"2017-09-22 14:15:42.452",1506082542452,47,62,64,190,-1062,-26,98,2150,21,199,1,9,9
"2017-09-22 14:15:42.506",1506082542506,55,61,60,59,-1051,-47,125,2153,22,299,2,9,9
"2017-09-22 14:15:43.522",1506082543522,51,66,61,87,-1107,-17,93,2204,1,231,2,3,1
"2017-09-22 14:15:43.571",1506082543571,47,53,66,175,-1038,10,86,2168,2,152,1,5,2
"2017-09-22 14:15:43.622",1506082543622,51,63,49,169,-1088,-54,135,2107,3,111,1,1,1
"2017-09-22 14:15:43.674",1506082543674,56,75,42,59,-1078,1,102,2080,4,223,2,2,3
"2017-09-22 14:15:43.724",1506082543724,57,56,63,83,-1051,-49,105,28568,5,252,2,5,2
"2017-09-22 14:15:43.773",1506082543773,53,68,56,60,-1099,-55,93,2070,6,213,2,1,3
"2017-09-22 14:15:43.824",1506082543824,46,67,63,175,-1015,33,167,2122,7,131,1,3,1
"2017-09-22 14:15:43.875",1506082543875,41,49,52,182,-1093,-31,53,2054,8,151,1,5,1
"2017-09-22 14:15:43.921",1506082543921,53,56,66,65,-1030,47,93,2124,9,243,2,4,3
"2017-09-22 14:15:43.976",1506082543976,53,62,51,167,-1087,-65,78,2080,10,153,1,5,3
"2017-09-22 14:15:44.023",1506082544023,59,60,55,151,-1054,-49,86,2100,11,113,1,1,3
"2017-09-22 14:15:44.071",1506082544071,61,61,66,77,-1035,-15,47,2138,12,232,2,3,2
"2017-09-22 14:15:44.121",1506082544121,64,71,61,78,-1085,-39,82,2173,13,221,2,2,1
"2017-09-22 14:15:44.170",1506082544170,39,64,61,195,-1054,-51,44,2080,14,142,1,4,2
"2017-09-22 14:15:44.227",1506082544227,52,64,61,70,-1094,-31,100,2078,15,233,2,3,3
"2017-09-22 14:15:44.274",1506082544274,61,69,53,77,-1061,-34,114,2060,16,211,2,1,1
"2017-09-22 14:15:44.328",1506082544328,58,66,63,182,-1096,-49,116,2136,17,141,1,4,1
"2017-09-22 14:15:44.376",1506082544376,61,72,58,71,-1053,-38,117,2099,18,222,2,2,2
"2017-09-22 14:15:44.421",1506082544421,58,71,61,156,-1038,74,57,2186,19,122,1,2,2
"2017-09-22 14:15:44.482",1506082544482,53,57,63,76,-1074,12,121,2115,20,242,2,4,2
"2017-09-22 14:15:44.523",1506082544523,48,62,63,190,-1062,-28,95,2144,21,199,1,9,9
"2017-09-22 14:15:44.579",1506082544579,56,62,59,59,-1047,-47,125,2127,22,299,2,9,9
"2017-09-22 14:15:45.595",1506082545595,52,67,61,87,-1102,-22,93,2210,1,231,2,3,1
"2017-09-22 14:15:45.647",1506082545647,48,53,66,175,-1037,13,86,2155,2,152,1,5,2
"2017-09-22 14:15:45.694",1506082545694,52,62,49,169,-1087,-55,134,2107,3,111,1,1,1
"2017-09-22 14:15:45.746",1506082545746,55,75,40,59,-1072,-2,110,2093,4,223,2,2,3
"2017-09-22 14:15:45.800",1506082545800,57,55,63,83,-1051,-49,102,28580,5,252,2,5,2
"2017-09-22 14:15:45.845",1506082545845,53,69,56,60,-1095,-54,94,2070,6,213,2,1,3
"2017-09-22 14:15:45.896",1506082545896,47,68,63,175,-1010,29,172,2115,7,131,1,3,1
"2017-09-22 14:15:45.951",1506082545951,40,49,52,182,-1094,-28,55,2054,8,151,1,5,1
"2017-09-22 14:15:45.995",1506082545995,53,56,65,65,-1030,54,93,2105,9,243,2,4,3
"2017-09-22 14:15:46.052",1506082546052,54,62,52,167,-1086,-66,89,2106,10,153,1,5,3
"2017-09-22 14:15:46.099",1506082546099,60,61,55,151,-1051,-51,82,2100,11,113,1,1,3
"2017-09-22 14:15:46.148",1506082546148,61,62,66,77,-1035,-22,46,2138,12,232,2,3,2
"2017-09-22 14:15:46.196",1506082546196,64,71,61,78,-1088,-31,82,2186,13,221,2,2,1
"2017-09-22 14:15:46.248",1506082546248,41,64,61,195,-1050,-51,42,2080,14,142,1,4,2
"2017-09-22 14:15:46.300",1506082546300,52,64,61,70,-1094,-31,105,2078,15,233,2,3,3
"2017-09-22 14:15:46.347",1506082546347,62,69,52,77,-1066,-31,111,2060,16,211,2,1,1
"2017-09-22 14:15:46.402",1506082546402,58,66,64,182,-1098,-51,121,2149,17,141,1,4,1
"2017-09-22 14:15:46.449",1506082546449,62,72,58,71,-1056,-34,126,2099,18,222,2,2,2
"2017-09-22 14:15:46.495",1506082546495,58,71,61,156,-1037,73,61,2212,19,122,1,2,2
"2017-09-22 14:15:46.555",1506082546555,52,57,63,76,-1069,6,114,2102,20,242,2,4,2
"2017-09-22 14:15:46.596",1506082546596,46,62,64,190,-1061,-31,93,2150,21,199,1,9,9
"2017-09-22 14:15:46.652",1506082546652,55,62,59,59,-1048,-49,125,2146,22,299,2,9,9
"2017-09-22 14:15:47.662",1506082547662,51,67,61,87,-1106,-18,100,2210,1,231,2,3,1
"2017-09-22 14:15:47.714",1506082547714,47,54,66,175,-1038,7,94,2155,2,152,1,5,2
"2017-09-22 14:15:47.765",1506082547765,52,62,49,169,-1091,-52,133,2101,3,111,1,1,1
"2017-09-22 14:15:47.816",1506082547816,55,74,41,59,-1071,1,111,2086,4,223,2,2,3
"2017-09-22 14:15:47.866",1506082547866,58,55,63,83,-1054,-47,105,28587,5,252,2,5,2
"2017-09-22 14:15:47.913",1506082547913,53,68,56,60,-1096,-51,93,2044,6,213,2,1,3
"2017-09-22 14:15:47.964",1506082547964,46,68,63,175,-1007,30,167,2122,7,131,1,3,1
"2017-09-22 14:15:48.018",1506082548018,40,49,51,182,-1092,-28,53,2054,8,151,1,5,1
"2017-09-22 14:15:48.064",1506082548064,54,56,65,65,-1032,47,92,2118,9,243,2,4,3
"2017-09-22 14:15:48.118",1506082548118,53,61,51,167,-1090,-63,82,2106,10,153,1,5,3
"2017-09-22 14:15:48.165",1506082548165,60,61,55,151,-1050,-51,87,2100,11,113,1,1,3
"2017-09-22 14:15:48.214",1506082548214,61,61,66,77,-1035,-20,46,2138,12,232,2,3,2
