Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 16:05:55.078",1505916355078,52,55,66,83,-1101,-11,102,2145,1,242,2,4,2
"2017-09-20 16:05:55.129",1505916355129,54,69,57,58,-1030,7,89,2149,2,213,2,1,3
"2017-09-20 16:05:55.180",1505916355180,48,54,66,195,-1086,-52,137,2055,3,152,1,5,2
"2017-09-20 16:05:55.231",1505916355231,65,72,61,81,-1071,-3,116,2099,4,221,2,2,1
"2017-09-20 16:05:55.281",1505916355281,52,52,67,96,-1054,-47,116,28548,5,251,2,5,1
"2017-09-20 16:05:55.331",1505916355331,36,63,57,182,-1102,-55,98,2044,6,142,1,4,2
"2017-09-20 16:05:55.380",1505916355380,60,58,57,145,-1007,29,178,2018,7,113,1,1,3
"2017-09-20 16:05:55.433",1505916355433,41,58,53,157,-1093,-27,60,1970,8,132,1,3,2
"2017-09-20 16:05:55.478",1505916355478,62,71,58,70,-1029,37,86,2105,9,222,2,2,2
"2017-09-20 16:05:55.533",1505916355533,58,62,58,165,-1086,-54,101,2080,10,143,1,4,3
"2017-09-20 16:05:55.583",1505916355583,54,74,54,66,-1051,-47,85,2100,11,223,2,2,3
"2017-09-20 16:05:55.629",1505916355629,51,62,56,177,-1037,-18,63,2073,12,153,1,5,3
"2017-09-20 16:05:55.681",1505916355681,54,66,52,168,-1086,-38,100,2134,13,121,1,2,1
"2017-09-20 16:05:55.729",1505916355729,48,55,62,216,-1051,-54,54,2106,14,151,1,5,1
"2017-09-20 16:05:55.786",1505916355786,45,51,63,82,-1087,-31,124,2039,15,253,2,5,3
"2017-09-20 16:05:55.830",1505916355830,53,60,63,87,-1058,-15,122,2041,16,241,2,4,1
"2017-09-20 16:05:55.887",1505916355887,62,70,49,80,-1101,-49,127,2103,17,211,2,1,1
"2017-09-20 16:05:55.933",1505916355933,46,66,63,182,-1054,-38,127,2073,18,131,1,3,1
"2017-09-20 16:05:55.980",1505916355980,56,66,64,182,-1038,69,69,2206,19,141,1,4,1
"2017-09-20 16:05:56.040",1505916356040,59,70,59,161,-1071,9,116,2063,20,122,1,2,2
"2017-09-20 16:05:56.079",1505916356079,53,62,64,194,-1061,-27,104,2105,21,199,1,9,9
"2017-09-20 16:05:56.136",1505916356136,55,61,58,60,-1056,-34,112,2094,22,299,2,9,9
"2017-09-20 16:05:57.148",1505916357148,52,53,65,83,-1104,-14,102,2145,1,242,2,4,2
"2017-09-20 16:05:57.200",1505916357200,54,69,57,58,-1038,17,84,2116,2,213,2,1,3
"2017-09-20 16:05:57.251",1505916357251,49,53,65,195,-1088,-51,141,2068,3,152,1,5,2
"2017-09-20 16:05:57.302",1505916357302,64,71,60,81,-1072,-3,116,2112,4,221,2,2,1
"2017-09-20 16:05:57.354",1505916357354,52,52,66,96,-1048,-49,114,28568,5,251,2,5,1
"2017-09-20 16:05:57.402",1505916357402,30,62,57,182,-1099,-57,98,2044,6,142,1,4,2
"2017-09-20 16:05:57.453",1505916357453,61,57,57,145,-1010,30,182,2005,7,113,1,1,3
"2017-09-20 16:05:57.506",1505916357506,39,58,53,157,-1093,-22,63,1976,8,132,1,3,2
"2017-09-20 16:05:57.552",1505916357552,62,71,58,70,-1031,44,89,2105,9,222,2,2,2
"2017-09-20 16:05:57.604",1505916357604,58,61,58,165,-1086,-59,102,2080,10,143,1,4,3
"2017-09-20 16:05:57.654",1505916357654,54,75,53,66,-1050,-49,86,2107,11,223,2,2,3
"2017-09-20 16:05:57.701",1505916357701,51,61,55,177,-1037,-15,68,2060,12,153,1,5,3
"2017-09-20 16:05:57.753",1505916357753,54,67,51,168,-1087,-34,98,2121,13,121,1,2,1
"2017-09-20 16:05:57.802",1505916357802,48,55,61,216,-1054,-52,53,2080,14,151,1,5,1
"2017-09-20 16:05:57.855",1505916357855,46,52,63,82,-1096,-28,114,2052,15,253,2,5,3
"2017-09-20 16:05:57.902",1505916357902,53,61,63,87,-1062,-10,121,2054,16,241,2,4,1
"2017-09-20 16:05:57.959",1505916357959,62,70,49,80,-1102,-51,125,2090,17,211,2,1,1
"2017-09-20 16:05:58.003",1505916358003,47,66,62,182,-1058,-35,133,2073,18,131,1,3,1
"2017-09-20 16:05:58.052",1505916358052,55,66,64,182,-1040,69,68,2212,19,141,1,4,1
"2017-09-20 16:05:58.111",1505916358111,57,70,60,161,-1071,7,117,2096,20,122,1,2,2
"2017-09-20 16:05:58.152",1505916358152,55,62,63,194,-1058,-27,109,2111,21,199,1,9,9
"2017-09-20 16:05:58.205",1505916358205,55,62,58,60,-1053,-39,117,2120,22,299,2,9,9
"2017-09-20 16:05:59.220",1505916359220,52,54,65,83,-1104,-10,102,2145,1,242,2,4,2
"2017-09-20 16:05:59.271",1505916359271,55,69,57,58,-1038,12,89,2136,2,213,2,1,3
"2017-09-20 16:05:59.323",1505916359323,50,54,66,195,-1086,-51,146,2055,3,152,1,5,2
"2017-09-20 16:05:59.374",1505916359374,65,71,60,81,-1072,-3,111,2112,4,221,2,2,1
"2017-09-20 16:05:59.423",1505916359423,53,52,65,96,-1051,-47,110,28568,5,251,2,5,1
"2017-09-20 16:05:59.472",1505916359472,36,63,57,182,-1096,-58,94,2044,6,142,1,4,2
"2017-09-20 16:05:59.525",1505916359525,61,58,57,145,-1007,26,181,2018,7,113,1,1,3
