Time,UNIX_T,RSSI1,RSSI2,RSSI3,Lux,Acc_x,Acc_y,Acc_z,Temp,ID,Pos,Si,Co,Ro
"2017-09-20 15:44:40.032",1505915080032,61,61,57,6,-1109,-18,101,2106,1,222,2,2,2
"2017-09-20 15:44:40.085",1505915080085,55,66,61,4,-1038,13,93,2181,2,231,2,3,1
"2017-09-20 15:44:40.134",1505915080134,50,52,65,8,-1085,-54,133,2029,3,142,1,4,2
"2017-09-20 15:44:40.184",1505915080184,55,67,59,7,-1071,1,114,2099,4,131,1,3,1
"2017-09-20 15:44:40.235",1505915080235,52,74,41,3,-1050,-34,121,28509,5,111,1,1,1
"2017-09-20 15:44:40.285",1505915080285,47,52,62,4,-1098,-42,95,2044,6,223,2,2,3
"2017-09-20 15:44:40.335",1505915080335,63,72,60,3,-1010,26,178,2057,7,243,2,4,3
"2017-09-20 15:44:40.387",1505915080387,54,61,37,4,-1087,-27,58,1989,8,122,1,2,2
"2017-09-20 15:44:40.433",1505915080433,47,62,57,9,-1030,44,86,2072,9,123,1,2,3
"2017-09-20 15:44:40.488",1505915080488,57,52,50,6,-1087,-55,102,2073,10,132,1,3,2
"2017-09-20 15:44:40.536",1505915080536,57,66,64,9,-1047,-51,86,2133,11,141,1,4,1
"2017-09-20 15:44:40.584",1505915080584,58,59,66,4,-1040,-7,69,2086,12,252,2,5,2
"2017-09-20 15:44:40.635",1505915080635,67,64,50,6,-1085,-38,98,2069,13,241,2,4,1
"2017-09-20 15:44:40.684",1505915080684,56,66,63,7,-1051,-52,57,2028,14,232,2,3,2
"2017-09-20 15:44:40.740",1505915080740,53,45,66,5,-1090,-38,114,2078,15,242,2,4,2
"2017-09-20 15:44:40.784",1505915080784,63,65,59,5,-1062,-23,114,2002,16,233,2,3,3
"2017-09-20 15:44:40.842",1505915080842,53,62,56,6,-1099,-47,124,2064,17,212,2,1,2
"2017-09-20 15:44:40.888",1505915080888,65,70,59,4,-1056,-33,124,2073,18,151,1,5,1
"2017-09-20 15:44:40.935",1505915080935,49,67,63,12,-1038,79,73,2212,19,112,1,1,2
"2017-09-20 15:44:40.993",1505915080993,42,55,61,8,-1072,5,114,2115,20,113,1,1,3
"2017-09-20 15:44:41.035",1505915081035,55,63,64,8,-1062,-27,114,2072,21,199,1,9,9
"2017-09-20 15:44:41.091",1505915081091,55,64,58,2,-1054,-38,121,2081,22,299,2,9,9
